subject_code,official_name,what_it_is,ancestor_path,vol,prev_disposition,prev_family,proposed_disposition,proposed_family,instrument_sector,mechanism,note,changed
11618,Registro de Candidatura - RRC - Candidato,Art. 11. Os partidos e coligações solicitarão à Justiça Eleitoral o registro de seus candidatos até as dezenove horas do dia 5 de julho do ano em que se realiza,DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Registro de Candidatura - RRC - Candidato,2627122,DROP,routine_registration,DROP,,,,administrative impugnacao (roll / poll-worker),
11638,Cargo - Vereador,"CE: ""Art. 83. Na eleição direta para o Senado Federal, para Prefeito e Vice-Prefeito, adotar-se-á o princípio majoritário."" Lei n. 9.504/97: ""Art 1º As eleições",DIREITO ELEITORAL > Eleições > Cargos > Cargo - Vereador,2329922,DROP,cargo_tag,DROP,,,,administrative / procedural,
12044,Registro de Candidatura - DRAP Partido/Coligação,<p> Documento que cont&eacute;m os dados dos partidos pol&iacute;ticos e coliga&ccedil;&otilde;es entregue &agrave; Justi&ccedil;a Eleitoral para efetuar o regi,DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Registro de Candidatura - DRAP Partido/Coligação,344425,DROP,routine_registration,DROP,,,,administrative / procedural,
11767,Partido Político - Órgão de Direção Municipal,"Art. 10. As alterações programáticas ou estatutárias, após registradas no Ofício Civil competente, devem ser encaminhadas, para o mesmo fim, ao Tribunal Superio",DIREITO ELEITORAL > Partidos Políticos > Órgão de Direção Partidária > Partido Político - Órgão de Direção Municipal,213367,DROP,party_internal,DROP,,,,administrative / procedural,
11633,Cargo - Prefeito,"CE: ""Art. 83. Na eleição direta para o Senado Federal, para Prefeito e Vice-Prefeito, adotar-se-á o princípio majoritário."" Lei n. 9.504/97: ""Art 1º As eleições",DIREITO ELEITORAL > Eleições > Cargos > Cargo - Prefeito,109995,DROP,cargo_tag,DROP,,,,administrative / procedural,
12366,Execução - Cumprimento de Sentença,,DIREITO ELEITORAL > Execução > Execução - Cumprimento de Sentença,46864,DROP,procedural,DROP,,,,administrative / procedural,
12046,Prestação de Contas - De Candidato,,DIREITO ELEITORAL > Eleições > Prestação de Contas > Prestação de Contas - De Candidato,30683,DROP,accounts,DROP,,,,administrative / procedural,
11617,Registro de Candidatura - Preenchimento de Vaga Remanescente,"Art. 10. Cada partido poderá registrar candidatos para a Câmara dos Deputados, Câmara Legislativa, Assembléias Legislativas e Câmaras Municipais, até cento e ci",DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Registro de Candidatura - Preenchimento de Vaga Remanescente,29347,DROP,routine_registration,DROP,,,,administrative / procedural,
11621,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,"Art. 13. É facultado ao partido ou coligação substituir candidato que for considerado inelegível, renunciar ou falecer após o termo final do prazo do registro o",DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Registro de Candidatura - Substituição de Candidato > Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,21116,KEEP,registro_contestado,DROP,,,,"substituicao is procedural fallout of a removal, not the suit",Y
11714,Apuração/Totalização de Votos,Art. 158. A apuração compete: I - às Juntas Eleitorais quanto às eleições realizadas na zona sob sua jurisdição; II - aos Tribunais Regionais a referente às ele,DIREITO ELEITORAL > Eleições > Resultados > Apuração/Totalização de Votos,18914,DROP,procedural,DROP,,,,administrative / procedural,
12586,Filiação Partidária - Lista Especial,,DIREITO ELEITORAL > Partidos Políticos > Filiação/Desfiliação > Filiação Partidária > Filiação Partidária - Lista Especial,14309,DROP,party_internal,DROP,,,,administrative / procedural,
11619,Registro de Candidatura - RRCI - Candidato Individual,Art. 11. Os partidos e coligações solicitarão à Justiça Eleitoral o registro de seus candidatos até as dezenove horas do dia 5 de julho do ano em que se realiza,DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Registro de Candidatura - RRCI - Candidato Individual,13226,DROP,routine_registration,DROP,,,,administrative / procedural,
11757,Filiação Partidária - Coexistência,Art. 22. O cancelamento imediato da filiação partidária verifica-se nos casos de: I - morte; II - perda dos direitos políticos; III - expulsão; IV - outras form,DIREITO ELEITORAL > Partidos Políticos > Filiação/Desfiliação > Filiação Partidária > Filiação Partidária - Coexistência,11733,DROP,party_internal,DROP,,,,administrative / procedural,
11778,Requerimento,"Art. 5º Todos são iguais perante a lei, sem distinção de qualquer natureza, garantindo-se aos brasileiros e aos estrangeiros residentes no País a inviolabilidad",DIREITO ELEITORAL > Requerimento,10964,DROP,administrative,DROP,,,,generic 'Requerimento' petition container,
12055,Impugnação - Transferência de Domicílio Eleitoral,,DIREITO ELEITORAL > Eleições > Impugnação > Impugnação - Transferência de Domicílio Eleitoral,9912,DROP,voter_roll,DROP,,,,administrative impugnacao (roll / poll-worker),
11756,Filiação Partidária - Cancelamento,Art. 22. O cancelamento imediato da filiação partidária verifica-se nos casos de: I - morte; II - perda dos direitos políticos; III - expulsão; IV - outras form,DIREITO ELEITORAL > Partidos Políticos > Filiação/Desfiliação > Filiação Partidária > Filiação Partidária - Cancelamento,9111,DROP,party_internal,DROP,,,,administrative / procedural,
11642,Eleições - 1° Turno,"Art 1º As eleições para Presidente e Vice-Presidente da República, Governador e Vice-Governador de Estado e do Distrito Federal, Prefeito e Vice-Prefeito, Senad",DIREITO ELEITORAL > Eleições > Eleições - 1° Turno,8710,REVIEW,other,DROP,,,,administrative / procedural,Y
11653,Propaganda Política - Propaganda Eleitoral - Adesivo,"Art. 39-A. É permitida, no dia das eleições, a manifestação individual e silenciosa da preferência do eleitor por partido político, coligação ou candidato, reve",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Adesivo,8128,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11718,Abuso - De Poder Econômico,"Art. 22. Qualquer partido político, coligação, candidato ou Ministério Público Eleitoral poderá representar à Justiça Eleitoral, diretamente ao Corregedor-Geral",DIREITO ELEITORAL > Eleições > Transgressões Eleitorais > Abuso > Abuso - De Poder Econômico,7762,KEEP,abuso_poder,DROP,,,,administrative / procedural,Y
11576,Alistamento Eleitoral - Domicílio Eleitoral,"Art. 42. O alistamento se faz mediante a qualificação e inscrição do eleitor. Parágrafo único. Para o efeito da inscrição, é domicílio eleitoral o lugar de resi",DIREITO ELEITORAL > Alistamento Eleitoral > Alistamento Eleitoral - Domicílio Eleitoral,6870,DROP,voter_roll,DROP,,,,administrative / procedural,
11719,Abuso - De Poder Político/Autoridade,"Art. 22. Qualquer partido político, coligação, candidato ou Ministério Público Eleitoral poderá representar à Justiça Eleitoral, diretamente ao Corregedor-Geral",DIREITO ELEITORAL > Eleições > Transgressões Eleitorais > Abuso > Abuso - De Poder Político/Autoridade,6385,KEEP,abuso_poder,DROP,,,,administrative / procedural,Y
12601,Candidato Não-Eleito,,DIREITO ELEITORAL > Eleições > Candidatos > Candidato Não-Eleito,5762,REVIEW,other,DROP,,,,admin: 'Candidato Nao-Eleito' is an outcome tag,Y
12585,Reversão de Desfiliação,,DIREITO ELEITORAL > Partidos Políticos > Filiação/Desfiliação > Desfiliação Partidária > Reversão de Desfiliação,4810,DROP,party_internal,DROP,,,,administrative / procedural,
12063,Conduta Vedada ao Agente Público,"<p> Art. 73. S&atilde;o proibidas aos agentes p&uacute;blicos, servidores ou n&atilde;o, as seguintes condutas tendentes a afetar a igualdade de oportunidades e",DIREITO ELEITORAL > Eleições > Transgressões Eleitorais > Conduta Vedada ao Agente Público,4463,KEEP,conduta_vedada,DROP,,,,administrative / procedural,Y
12599,Requerimento de Acesso ao Sistema Interno de Controle e Dados de Pesquisas Eleitorais,,DIREITO ELEITORAL > Requerimento de Acesso ao Sistema Interno de Controle e Dados de Pesquisas Eleitorais,3968,DROP,administrative,DROP,,,,administrative / procedural,
12362,Autorização de Divulgação de Publicidade Institucional,,DIREITO ELEITORAL > Eleições > Autorização de Divulgação de Publicidade Institucional,3747,DROP,administrative,DROP,,,,administrative / procedural,
11723,Propaganda Política - Propaganda Institucional,"Art. 73. São proibidas aos agentes públicos, servidores ou não, as seguintes condutas tendentes a afetar a igualdade de oportunidades entre candidatos nos pleit",DIREITO ELEITORAL > Eleições > Transgressões Eleitorais > Propaganda Política - Propaganda Institucional,3498,KEEP,propaganda,DROP,,,,procedural (cautelar / excecao),Y
12360,Matéria Administrativa,"<p> Art. 23 - Compete, ainda, privativamente, ao Tribunal Superior: ............................................................... XI - enviar ao Presidente da",DIREITO ELEITORAL > Administração da Justiça Eleitoral > Matéria Administrativa,3398,DROP,administrative,DROP,,,,administrative / procedural,
10741,Criação do Partido Político,,DIREITO ELEITORAL E PROCESSO ELEITORAL DO STF > Partido Político > Criação do Partido Político,3354,DROP,party_internal,DROP,,,,administrative / procedural,
11670,Propaganda Política - Propaganda Eleitoral - Distribuição de Tempo de Propaganda,"Art. 47. As emissoras de rádio e de televisão e os canais de televisão por assinatura mencionados no art. 57 reservarão, nos quarenta e cinco dias anteriores à ",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Propaganda Política - Propaganda Eleitoral - Distribuição de Tempo de Propaganda,3148,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11671,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Inserções de Propaganda,"Art. 51. Durante os períodos previstos nos arts. 47 e 49, as emissoras de rádio e televisão e os canais por assinatura mencionados no art. 57 reservarão, ainda,",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Inserções de Propaganda,2920,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11698,Contas - Não Apresentação das Contas,"<p> Art. 30. A Justi&ccedil;a Eleitoral verificar&aacute; a regularidade das contas de campanha, decidindo: ....................................................",DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral > Contas > Contas - Não Apresentação das Contas,2893,DROP,accounts,DROP,,,,prestacao de contas (mandatory),
11575,Alistamento Eleitoral - Cancelamento,Art. 71. São causas de cancelamento: I - a infração dos artigos 5º e 42; II - a suspensão ou perda dos direitos políticos; III - a pluralidade de inscrição; IV ,DIREITO ELEITORAL > Alistamento Eleitoral > Alistamento Eleitoral - Cancelamento,2861,DROP,voter_roll,DROP,,,,administrative / procedural,
12600,Candidato Eleito,,DIREITO ELEITORAL > Eleições > Candidatos > Candidato Eleito,2743,REVIEW,other,DROP,,,,admin: 'Candidato Eleito' is an outcome tag,Y
12568,Pedido de Dispensa de Convocação para Trabalhos Eleitorais,,DIREITO ELEITORAL > Eleições > Pedido de Dispensa de Convocação para Trabalhos Eleitorais,2677,DROP,administrative,DROP,,,,administrative / procedural,
12598,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,,DIREITO ELEITORAL > Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,2644,DROP,accounts,DROP,,,,administrative / procedural,
12069,Prestação de Contas - de Partido Político,"<p> Art. 30. A Justi&ccedil;a Eleitoral verificar&aacute; a regularidade das contas de campanha, decidindo: ....................................................",DIREITO ELEITORAL > Partidos Políticos > Prestação de Contas - de Partido Político,2604,DROP,accounts,DROP,,,,administrative / procedural,
12602,Prestação de Contas - de Partido Político,,DIREITO ELEITORAL > Eleições > Prestação de Contas > Prestação de Contas - de Partido Político,2506,DROP,accounts,DROP,,,,administrative / procedural,
11673,Propaganda Política - Propaganda Eleitoral - Rádio,"Art. 44. A propaganda eleitoral no rádio e na televisão restringe-se ao horário gratuito definido nesta Lei, vedada a veiculação de propaganda paga.",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Propaganda Política - Propaganda Eleitoral - Rádio,2410,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11758,Filiação Partidária - Exclusão,Art. 22. O cancelamento imediato da filiação partidária verifica-se nos casos de: I - morte; II - perda dos direitos políticos; III - expulsão; IV - outras form,DIREITO ELEITORAL > Partidos Políticos > Filiação/Desfiliação > Filiação Partidária > Filiação Partidária - Exclusão,2011,DROP,party_internal,DROP,,,,administrative / procedural,
11675,Propaganda Política - Propaganda Eleitoral - Televisão,"Art. 44. A propaganda eleitoral no rádio e na televisão restringe-se ao horário gratuito definido nesta Lei, vedada a veiculação de propaganda paga.",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Propaganda Política - Propaganda Eleitoral - Televisão,1911,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11720,Abuso - Uso Indevido de Meio de Comunicação Social,"Art. 22. Qualquer partido político, coligação, candidato ou Ministério Público Eleitoral poderá representar à Justiça Eleitoral, diretamente ao Corregedor-Geral",DIREITO ELEITORAL > Eleições > Transgressões Eleitorais > Abuso > Abuso - Uso Indevido de Meio de Comunicação Social,1756,KEEP,abuso_poder,DROP,,,,administrative / procedural,Y
11783,Citação,"<p> Assunto a ser vinculado &agrave;s cartas precat&oacute;rias e de ordem. Pode ser vinculado, tamb&eacute;m, &agrave;s cartas rogat&oacute;rias. Pode ser vinc",DIREITO PROCESSUAL CIVIL E DO TRABALHO > Objetos de cartas precatórias cíveis/de ordem > Citação,1448,REVIEW,other,DROP,,,,off-topic branch (direito processual civil e do ),Y
11753,Convenção Partidária,Art. 8º A escolha dos candidatos pelos partidos e a deliberação sobre coligações deverão ser feitas no período de 10 a 30 de junho do ano em que se realizarem a,DIREITO ELEITORAL > Partidos Políticos > Convenção Partidária,1361,DROP,party_internal,DROP,,,,administrative / procedural,
11428,DIREITO ELEITORAL,,DIREITO ELEITORAL,1298,REVIEW,other,DROP,,,,container tag,Y
12592,Direito Líquido e Certo,,DIREITO ELEITORAL > Eleições > Garantias Eleitorais > Direito Líquido e Certo,1284,REVIEW,other,DROP,,,,administrative / procedural,Y
11721,Captação Ilícita de Sufrágio,"Art. 41-A. Ressalvado o disposto no art. 26 e seus incisos, constitui captação de sufrágio, vedada por esta Lei, o candidato doar, oferecer, prometer, ou entreg",DIREITO ELEITORAL > Eleições > Transgressões Eleitorais > Captação Ilícita de Sufrágio,1224,KEEP,captacao_corrupcao,DROP,,,,administrative / procedural,Y
11627,Registro de Candidatura - Substituição de Candidato - Por Renúncia,"Art. 13. É facultado ao partido ou coligação substituir candidato que for considerado inelegível, renunciar ou falecer após o termo final do prazo do registro o",DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Registro de Candidatura - Substituição de Candidato > Registro de Candidatura - Substituição de Candidato - Por Renúncia,1219,KEEP,registro_contestado,DROP,,,,substituicao variant: procedural,Y
11579,Alistamento Eleitoral - Inscrição Eleitoral,Art. 42. O alistamento se faz mediante a qualificação e inscrição do eleitor.,DIREITO ELEITORAL > Alistamento Eleitoral > Alistamento Eleitoral - Inscrição Eleitoral,1182,DROP,voter_roll,DROP,,,,administrative / procedural,
11672,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Programa em Bloco,"Art. 47. As emissoras de rádio e de televisão e os canais de televisão por assinatura mencionados no art. 57 reservarão, nos quarenta e cinco dias anteriores à ",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Programa em Bloco,1110,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11773,Propaganda Política - Propaganda Partidária,"É a divulgação genérica e exclusiva do programa e da proposta política do partido, sem menção a nomes de candidatos, visando angariar adeptos ao partido polític",DIREITO ELEITORAL > Partidos Políticos > Propaganda Política > Propaganda Política Partidária > Propaganda Política - Propaganda Partidária,1015,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11486,Difamação na Propaganda Eleitoral,"Art. 325. Difamar alguém, na propaganda eleitoral, ou visando a fins de propaganda, imputando-lhe fato ofensivo à sua reputação: Pena - detenção de três meses a",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra a Propaganda Eleitoral > Difamação na Propaganda Eleitoral,951,KEEP,propaganda,DROP,,,,procedural (cautelar / excecao),Y
-1,,,,909,REVIEW,other,DROP,,,,off-topic branch (),Y
11645,Eleições - Eleição Majoritária,"Art. 2º Será considerado eleito o candidato a Presidente ou a Governador que obtiver a maioria absoluta de votos, não computados os em branco e os nulos. Art. 3",DIREITO ELEITORAL > Eleições > Eleições - Eleição Majoritária,907,REVIEW,other,DROP,,,,administrative / procedural,Y
12463,Providência,"<p> Tema relativo &agrave;s discuss&otilde;es sobre atos administrativos, em todas as suas esp&eacute;cies, e sobre os respectivos efeitos e validade.</p>",DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO > Atos Administrativos > Providência,806,REVIEW,other,DROP,,,,off-topic branch (direito administrativo e outra),Y
11577,Alistamento Eleitoral - Duplicidade/Pluralidade,Art. 71. São causas de cancelamento: ............................................................... III - a pluralidade de inscrição;,DIREITO ELEITORAL > Alistamento Eleitoral > Alistamento Eleitoral - Duplicidade/Pluralidade,785,DROP,voter_roll,DROP,,,,administrative / procedural,
11666,Propaganda Política - Propaganda Eleitoral - Debate Político,"Art 46. Independentemente da veiculação de propaganda eleitoral gratuita no horário definido nesta Lei, é facultada a transmissão, por emissora de rádio ou tele",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Debate Político,757,KEEP,propaganda,DROP,,,,administrative / procedural,Y
12053,Impugnação - Nomeação de Membro da Mesa Receptora,,DIREITO ELEITORAL > Eleições > Impugnação > Impugnação - Nomeação de Membro da Mesa Receptora,632,REVIEW,other,DROP,,,,administrative impugnacao (roll / poll-worker),Y
11640,Cargo - Vice-Prefeito,"CE: ""Art. 83. Na eleição direta para o Senado Federal, para Prefeito e Vice-Prefeito, adotar-se-á o princípio majoritário."" Lei n. 9.504/97: ""Art 1º As eleições",DIREITO ELEITORAL > Eleições > Cargos > Cargo - Vice-Prefeito,563,DROP,cargo_tag,DROP,,,,administrative / procedural,
11646,Eleições - Eleição Proporcional,"Art. 5º Nas eleições proporcionais, contam-se como válidos apenas os votos dados a candidatos regularmente inscritos e às legendas partidárias.",DIREITO ELEITORAL > Eleições > Eleições - Eleição Proporcional,560,REVIEW,other,DROP,,,,administrative / procedural,Y
11736,Cautelar Inominada - De Produção Antecipada de Provas,"Art. 846. A produção antecipada da prova pode consistir em interrogatório da parte, inquirição de testemunhas e exame pericial. ................................",DIREITO ELEITORAL > Garantias Processuais > Cautelar Inominada > Cautelar Inominada - De Produção Antecipada de Provas,517,REVIEW,other,DROP,,,,procedural (cautelar / excecao),Y
11676,Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação,Art. 53-A. É vedado aos partidos políticos e às coligações incluir no horário destinado aos candidatos às eleições proporcionais propaganda das candidaturas a e,DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação,510,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11738,Cautelar Inominada - Preparatória,"Art. 800. As medidas cautelares serão requeridas ao juiz da causa; e, quando preparatórias, ao juiz competente para conhecer da ação principal.",DIREITO ELEITORAL > Garantias Processuais > Cautelar Inominada > Cautelar Inominada - Preparatória,485,REVIEW,other,DROP,,,,procedural (cautelar / excecao),Y
11452,Desobediência a Ordens ou Instruções da Justiça Eleitoral ,"Art. 347. Recusar alguém cumprimento ou obediência a diligências, ordens ou instruções da Justiça Eleitoral ou opor embaraços à sua execução: Pena - detenção de",DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Serviço da Justiça Eleitoral > Desobediência a Ordens ou Instruções da Justiça Eleitoral ,480,REVIEW,other,DROP,,,,administrative / procedural,Y
11582,Impugnação - Transferência de Domicílio Eleitoral,"Art. 57. O requerimento de transferência de domicílio eleitoral será imediatamente publicado na imprensa oficial na Capital, e em cartório nas demais localidade",DIREITO ELEITORAL > Alistamento Eleitoral > Impugnação - Alistamento Eleitoral > Impugnação - Transferência de Domicílio Eleitoral,451,DROP,voter_roll,DROP,,,,administrative impugnacao (roll / poll-worker),
12612,COVID-19,"<p style=""text-align: justify;""> Assunto complementar a ser marcado em todas as demandas derivadas da pandemia de COVID-19.</p> <p style=""text-align: justify;"">","QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO > COVID-19",450,REVIEW,other,DROP,,,,"off-topic branch (questoes de alta complexidade,)",Y
11735,Cautelar Inominada - De Busca e Apreensão,Art. 839. O juiz pode decretar a busca e apreensão de pessoas ou de coisas.,DIREITO ELEITORAL > Garantias Processuais > Cautelar Inominada > Cautelar Inominada - De Busca e Apreensão,440,REVIEW,other,DROP,,,,procedural (cautelar / excecao),Y
11695,Contas - Aprovação das Contas,"<p> Art. 30. A Justi&ccedil;a Eleitoral verificar&aacute; a regularidade das contas de campanha, decidindo: I - pela aprova&ccedil;&atilde;o, quando estiverem r",DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral > Contas > Contas - Apresentação de Contas > Contas - Aprovação > Contas - Aprovação das Contas,426,DROP,accounts,DROP,,,,prestacao de contas (mandatory),
11782,Intimação,"<p> Assunto a ser vinculado &agrave;s cartas precat&oacute;rias e de ordem. Pode ser vinculado, tamb&eacute;m, &agrave;s cartas rogat&oacute;rias. Pode ser vinc",DIREITO PROCESSUAL CIVIL E DO TRABALHO > Objetos de cartas precatórias cíveis/de ordem > Intimação,416,REVIEW,other,DROP,,,,off-topic branch (direito processual civil e do ),Y
11737,Cautelar Inominada - Incidental,Art. 796. O procedimento cautelar pode ser instaurado antes ou no curso do processo principal e deste é sempre dependente.,DIREITO ELEITORAL > Garantias Processuais > Cautelar Inominada > Cautelar Inominada - Incidental,409,REVIEW,other,DROP,,,,procedural (cautelar / excecao),Y
9196,Liminar ,"<p> <span style=""color: rgb(0, 0, 0); font-family: Arial; font-size: small; text-align: justify; text-indent: 35px;"">Art. 300. .................................",DIREITO PROCESSUAL CIVIL E DO TRABALHO > Tutela Provisória > Liminar ,391,REVIEW,other,DROP,,,,off-topic branch (direito processual civil e do ),Y
12416,Tutela de Urgência,"<p align=""justify"" class=""Artigo"" style=""color: rgb(0, 0, 0); font-family: Arial; font-size: small; text-indent: 35px;""> Art. 294. &nbsp;A tutela provis&oacute;",DIREITO PROCESSUAL CIVIL E DO TRABALHO > Tutela Provisória > Tutela de Urgência,372,REVIEW,other,DROP,,,,off-topic branch (direito processual civil e do ),Y
12644,Requerimentos Relativos ao Horário Eleitoral Gratuito,,DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Requerimentos Relativos ao Horário Eleitoral Gratuito,366,DROP,administrative,DROP,,,,administrative / procedural,
11731,Execução - De Multa Eleitoral,"Art. 367 A imposição e a cobrança de qualquer multa, salvo no caso das condenações criminais, obedecerão às seguintes normas: ..................................",DIREITO ELEITORAL > Execução > Execução - De Multa Eleitoral,340,DROP,procedural,DROP,,,,administrative / procedural,
11625,Registro de Candidatura - Substituição de Candidato - Por Indeferimento de Registro,"Art. 13. É facultado ao partido ou coligação substituir candidato que for considerado inelegível, renunciar ou falecer após o termo final do prazo do registro o",DIREITO ELEITORAL > Eleições > Candidatos > Registro de Candidatura > Registro de Candidatura - Substituição de Candidato > Registro de Candidatura - Substituição de Candidato - Por Indeferimento de Registro,325,KEEP,registro_contestado,DROP,,,,substituicao variant: procedural,Y
11578,Alistamento Eleitoral - Exclusão,"Art. 74. A exclusão será mandada processar ""ex officio"" pelo juiz eleitoral, sempre que tiver conhecimento de alguma das causas do cancelamento.",DIREITO ELEITORAL > Alistamento Eleitoral > Alistamento Eleitoral - Exclusão,317,DROP,voter_roll,DROP,,,,administrative / procedural,
11584,Candidatos,,DIREITO ELEITORAL > Eleições > Candidatos,314,REVIEW,other,DROP,,,,admin: generic 'Candidatos' container tag,Y
11769,Partido Político - Comissão Provisória,"Art. 3º É assegurada, ao partido político, autonomia para definir sua estrutura interna, organização e funcionamento.",DIREITO ELEITORAL > Partidos Políticos > Partido Político - Comissão Provisória,305,DROP,party_internal,DROP,,,,administrative / procedural,
11600,Inelegibilidade - Desincompatibilização,Art. 1º São inelegíveis: ............................................................... II - para Presidente e Vice-Presidente da República: a) até 6 (seis) me,DIREITO ELEITORAL > Eleições > Candidatos > Inelegibilidade > Inelegibilidade - Desincompatibilização,279,KEEP,inelegibilidade,DROP,,,,administrative / procedural,Y
12588,Crimes Conexos,,DIREITO PENAL > Crimes Conexos,278,KEEP,crimes_eleitorais,DROP,,,,administrative / procedural,Y
11752,Coligação Partidária - Proporcional,"Art. 6º É facultado aos partidos políticos, dentro da mesma circunscrição, celebrar coligações para eleição majoritária, proporcional, ou para ambas, podendo, n",DIREITO ELEITORAL > Partidos Políticos > Coligação Partidária > Coligação Partidária - Proporcional,275,REVIEW,other,DROP,,,,administrative / procedural,Y
11502,Coação Visando a Obtenção de Voto ou a sua Abstenção,Art. 300. Valer-se o servidor público da sua autoridade para coagir alguém a votar ou não votar em determinado candidato ou partido: Pena - detenção até seis me,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra o Sigilo ou o Exercício do Voto > Coação Visando a Obtenção de Voto ou a sua Abstenção,248,REVIEW,other,DROP,,,,administrative / procedural,Y
11692,Contas,,DIREITO ELEITORAL > Eleições > Recursos Financeiros de Campanha Eleitoral > Contas,243,DROP,accounts,DROP,,,,prestacao de contas (mandatory),
11559,Improbidade Administrativa,"Art. 1° Os atos de improbidade praticados por qualquer agente público, servidor ou não, contra a administração direta, indireta ou fundacional de qualquer dos P",DIREITO ELEITORAL > Administração da Justiça Eleitoral > Improbidade Administrativa,238,REVIEW,other,DROP,,,,administrative / procedural,Y
12051,Impugnação - Inscrição Eleitoral,,DIREITO ELEITORAL > Eleições > Impugnação > Impugnação - Inscrição Eleitoral,234,DROP,voter_roll,DROP,,,,administrative impugnacao (roll / poll-worker),
11674,Propaganda Política - Propaganda Eleitoral - Rádio Comunitária,"Art. 1º Denomina-se Serviço de Radiodifusão Comunitária a radiodifusão sonora, em frequência modulada, operada em baixa potência e cobertura restrita, outorgada",DIREITO ELEITORAL > Eleições > Propaganda Política - Propaganda Eleitoral > Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito > Propaganda Política - Propaganda Eleitoral - Rádio Comunitária,203,KEEP,propaganda,DROP,,,,administrative / procedural,Y
11560,Descumprimento de Prazos Eleitorais,"Art. 194. Apurada a falta, o juiz mandará instaurar procedimento administrativo, na forma da Lei de Organização Judiciária. Art. 198. Qualquer das partes ou o ó",DIREITO ELEITORAL > Administração da Justiça Eleitoral > Descumprimento de Prazos Eleitorais,195,REVIEW,other,DROP,,,,administrative / procedural,Y
12564,Alistamento Eleitoral - Fraude,,DIREITO ELEITORAL > Alistamento Eleitoral > Alistamento Eleitoral - Fraude,178,DROP,voter_roll,DROP,,,,administrative / procedural,
11518,Subscrição de Mais de Uma Ficha de Filiação Partidária,Art. 319. Subscrever o eleitor mais de uma ficha de registro de um ou mais partidos: Pena - detenção até 1 mês ou pagamento de 10 a 30 dias-multa.,DIREITO ELEITORAL > Crimes Eleitorais > Crimes contra os Partidos Políticos > Subscrição de Mais de Uma Ficha de Filiação Partidária,164,DROP,party_internal,DROP,,,,administrative / procedural,
