SG_UF,SG_UE,NM_UE,bartik_iv_no_rrc,dominant_topic_share_no_rrc,share_hhi_no_rrc,avg_shock_equal_weight,avg_abs_shock_equal_weight,n_topics_no_rrc,baseline_lawsuits_no_rrc_2020
MT,98736,NOVA OLÍMPIA,-0.2380388223681276,0.7407407407407407,0.5643459029702415,-0.11998579199962402,0.31497404348961555,15.0,189.0
MT,98752,NOVA CANAÃ DO NORTE,-0.1198712812448895,0.6,0.38,-0.17828951144721855,0.30391096252913413,13.0,60.0
MT,98779,NOVO SÃO JOAQUIM,-0.196678838374313,0.41843971631205673,0.2510437100749459,-0.08633536839437496,0.29522482561729624,18.0,141.0
MT,98795,NOVO HORIZONTE DO NORTE,-0.0870295194410181,0.6379310344827587,0.4221165279429252,-0.09674123642732958,0.24984499045871753,14.0,58.0
MT,98817,PEIXOTO DE AZEVEDO,-0.1774211111872706,0.4020618556701031,0.2439154001487937,-0.1344400774152906,0.2567644355956443,14.0,97.0
MT,98833,PARANAÍTA,-0.1362429297476569,0.5588235294117647,0.3663494809688581,-0.13751438608787336,0.2584360619302861,8.0,68.0
MT,98850,PORTO ALEGRE DO NORTE,-0.0465807352827437,0.4714285714285714,0.3114285714285715,-0.20858479333818858,0.32950646918060134,8.0,70.0
MT,98876,PORTO ESPERIDIÃO,-0.144502004907487,0.5846153846153846,0.36568047337278115,-0.14334127279097952,0.23556479728471405,12.0,65.0
MT,98892,PRIMAVERA DO LESTE,-0.0223400956236408,0.5384615384615384,0.3267587113740959,0.04026280534330101,0.28235381531090137,10.0,39.0
MT,98914,RESERVA DO CABAÇAL,-0.1087239263941816,0.7407407407407407,0.5576131687242797,-0.2599194528349158,0.2881361499936414,12.0,54.0
MT,98930,SORRISO,-0.1098410691680251,0.36036036036036034,0.17490463436409381,-0.060315444097350124,0.29914251901820854,17.0,111.0
MT,98957,TERRA NOVA DO NORTE,-0.1774211111872706,0.4020618556701031,0.2439154001487937,-0.1344400774152906,0.2567644355956443,14.0,97.0
MT,98973,VERA,-0.1462670142468246,0.42857142857142855,0.3502040816326531,0.002590737988296432,0.20399904161371438,10.0,70.0
MT,98990,VILA RICA,-0.1332852309623733,0.7741935483870968,0.610822060353798,-0.2961517380763065,0.33099028110670287,6.0,31.0
MT,99015,COMODORO,-0.1138275148350815,0.7419354838709677,0.5619146722164413,-0.22996234727631806,0.351844848883166,9.0,62.0
MT,99031,FIGUEIRÓPOLIS D'OESTE,-0.1087239263941816,0.7407407407407407,0.5576131687242797,-0.2599194528349158,0.2881361499936414,12.0,54.0
MT,99058,GUARANTÃ DO NORTE,-0.1098948273406446,0.5,0.3143491124260356,-0.08310353578986707,0.19724365398624694,11.0,52.0
MT,99074,INDIAVAÍ,-0.1087239263941816,0.7407407407407407,0.5576131687242797,-0.2599194528349158,0.2881361499936414,12.0,54.0
PA,04006,GOIANÉSIA DO PARÁ,-0.0893234411508516,0.5714285714285714,0.34943773427738445,-0.08171468018618595,0.39098484402277217,12.0,49.0
PA,04014,ABAETETUBA,-0.1623720810829557,0.3728813559322034,0.2249353634013215,-0.058715151490813015,0.2910182149379813,15.0,59.0
PA,04022,TAILÂNDIA,-0.1784516370891052,0.2826086956521739,0.18336483931947067,-0.20430036205222107,0.2679829886635092,13.0,46.0
PA,04030,ACARÁ,-0.183384280151085,0.5517241379310345,0.38882282996432815,-0.1700702296929908,0.3027193843021874,6.0,29.0
PA,04049,BOM JESUS DO TOCANTINS,-0.1515008300562169,0.43478260869565216,0.2400756143667297,-0.21132008057594875,0.3813432481165624,8.0,23.0
PA,04057,AFUÁ,-0.1908869961665711,0.5882352941176471,0.43944636678200694,-0.1760200420459219,0.17602004204592192,4.0,17.0
PA,04065,SÃO JOÃO DE PIRABAS,-0.1869774882017817,0.5180722891566265,0.30352736246189577,-0.2323321974328288,0.3354689282296324,15.0,83.0
PA,04073,ALENQUER,-0.093629167179392,0.9318181818181818,0.8698347107438015,-0.28869037768074257,0.28869037768074257,4.0,44.0
PA,04081,TUCUMÃ,-0.1329940924170269,0.5232558139534884,0.30016224986479184,-0.156519847452793,0.30708038478445965,15.0,86.0
PA,04090,ALMEIRIM,-0.1215018084368947,0.7142857142857143,0.5357142857142858,-0.09804904102727303,0.23752887606059372,6.0,28.0
PA,04103,MÃE DO RIO,-0.1011739564240729,0.746268656716418,0.5660503452884829,-0.15230712150452821,0.23396373238180923,11.0,67.0
PA,04111,ALTAMIRA,-0.2167955974839796,0.32894736842105265,0.1751211911357341,-0.1722860246533022,0.2802371659214295,22.0,152.0
PA,04120,ELDORADO DOS CARAJÁS,-0.0186196933221592,0.5818181818181818,0.3646280991735537,-0.005219842224445024,0.24222992526575793,13.0,55.0
PA,04138,ANAJÁS,-0.0762621085337318,0.8571428571428571,0.7551020408163265,-0.08160976454491915,0.08160976454491915,2.0,14.0
PA,04146,SANTA LUZIA DO PARÁ,-0.141046409836077,0.4782608695652174,0.2795631169922285,-0.17132325198639645,0.2647266539232453,13.0,69.0
PA,04154,ANANINDEUA,-0.1271918484641039,0.36470588235294116,0.17480968858131485,-0.13397655167738123,0.2676587467305512,17.0,85.0
PA,04162,PALESTINA DO PARÁ,-0.1698218388318405,0.639344262295082,0.42703574307981734,-0.28224906666566646,0.35460315099795553,11.0,61.0
PA,04170,AUGUSTO CORRÊA,-0.3482841220174761,0.3829787234042553,0.3046627433227705,-0.3182490488406451,0.38591897173264894,9.0,47.0
PA,04189,IPIXUNA DO PARÁ,-0.1011739564240729,0.746268656716418,0.5660503452884829,-0.15230712150452821,0.23396373238180923,11.0,67.0
PA,04197,AVEIRO,-0.1745594933294533,0.5571428571428572,0.3681632653061225,-0.1485558977399104,0.27609307656159315,12.0,70.0
PA,04200,JACAREACANGA,-0.0517822652035463,0.8666666666666667,0.768888888888889,0.009654882342157799,0.0837779284714148,2.0,15.0
PA,04219,BAGRE,-0.048760714520834,0.6923076923076923,0.492603550295858,-0.013380321570288978,0.27649536319846374,11.0,52.0
PA,04227,BRASIL NOVO,-0.2167955974839796,0.32894736842105265,0.1751211911357341,-0.1722860246533022,0.2802371659214295,22.0,152.0
PA,04235,BAIÃO,-0.0498832839639606,0.6226415094339622,0.40690637237451044,-0.08552515782354013,0.23675861326679962,11.0,53.0
PA,04243,SANTA BÁRBARA DO PARÁ,-0.1069901502461938,0.7432432432432432,0.564280496712929,-0.09823610354667915,0.24401035236158777,12.0,74.0
PA,04251,BARCARENA,0.0080028346911876,0.5454545454545454,0.3347107438016529,0.011553572790683652,0.1633755257872067,10.0,44.0
PA,04260,ÁGUA AZUL DO NORTE,-0.0306419171925284,0.4,0.23432525951557096,-0.30168297450779163,0.46001131503437837,15.0,85.0
PA,04278,BELÉM,-0.2094002485528614,0.1722689075630252,0.11418685121107267,-0.12718257314778292,0.25912285691993847,18.0,238.0
PA,04286,TRAIRÃO,-0.1745594933294533,0.5571428571428572,0.3681632653061225,-0.1485558977399104,0.27609307656159315,12.0,70.0
PA,04294,BENEVIDES,-0.2112733045054247,0.4496124031007752,0.2520882158524127,-0.17284654769253177,0.2748949188084757,16.0,129.0
PA,04308,PAU D'ARCO,-0.1911832948795684,0.4380952380952381,0.23011337868480722,-0.20596481736897546,0.32112584296222046,19.0,105.0
PA,04316,BONITO,-0.141046409836077,0.4782608695652174,0.2795631169922285,-0.17132325198639645,0.2647266539232453,13.0,69.0
PA,04324,ULIANÓPOLIS,-0.1004416300796405,0.559322033898305,0.33639758690031596,-0.12101082007788803,0.3355466172032167,12.0,59.0
PA,04332,BRAGANÇA,-0.2001052044523477,0.6097560975609756,0.42058298631766805,-0.1676572196831523,0.26072491348561316,11.0,82.0
PA,04340,AURORA DO PARÁ,-0.1011739564240729,0.746268656716418,0.5660503452884829,-0.15230712150452821,0.23396373238180923,11.0,67.0
PA,04359,BREVES,-0.048760714520834,0.6923076923076923,0.492603550295858,-0.013380321570288978,0.27649536319846374,11.0,52.0
PA,04367,TERRA SANTA,-0.2128228304224709,0.625,0.423828125,-0.24860033242118737,0.29916411067967824,6.0,32.0
PA,04375,BUJARU,-0.1385635256660932,0.6041666666666666,0.38454861111111105,-0.2547359392424838,0.3295878325466581,12.0,48.0
PA,04383,NOVO PROGRESSO,-0.1303624375497979,0.4666666666666667,0.27111111111111114,-0.13408883358529272,0.20175875647729657,9.0,30.0
PA,04391,CACHOEIRA DO ARARI,-0.0877753835413964,0.8620689655172413,0.7502972651605231,-0.07451504443178814,0.22677237093879674,4.0,29.0
PA,04405,VITÓRIA DO XINGU,-0.2167955974839796,0.32894736842105265,0.1751211911357341,-0.1722860246533022,0.2802371659214295,22.0,152.0
PA,04413,CAMETÁ,-0.203007873974775,0.36363636363636365,0.18698347107438018,-0.1719956563505016,0.3225561936821683,15.0,44.0
PA,04421,NOVO REPARTIMENTO,-0.1022324785434217,0.5526315789473685,0.33656509695290865,0.008051251238657629,0.2419482699888434,11.0,38.0
PA,04430,CAPANEMA,-0.1113041218116523,0.5625,0.3385416666666667,-0.11290425197569982,0.23339661166136305,12.0,48.0
PA,04448,BREU BRANCO,-0.0893234411508516,0.5714285714285714,0.34943773427738445,-0.08171468018618595,0.39098484402277217,12.0,49.0
PA,04456,CAPITÃO POÇO,-0.1531743451120128,0.55,0.36500000000000005,-0.08534594934327713,0.3651088008294332,5.0,20.0
PA,04464,SÃO DOMINGOS DO ARAGUAIA,-0.1698218388318405,0.639344262295082,0.42703574307981734,-0.28224906666566646,0.35460315099795553,11.0,61.0
PA,04472,CASTANHAL,-0.1492245062826159,0.4892086330935252,0.2602867346410641,-0.11738158847484756,0.27655453205144653,20.0,139.0
PA,04480,NOVA ESPERANÇA DO PIRIÁ,-0.1693846754260606,0.6296296296296297,0.467764060356653,-0.11531609424169229,0.1526892185671213,5.0,27.0
PA,04499,CHAVES,-0.1277459877400027,0.8947368421052632,0.8116343490304709,-0.32883201878029933,0.32883201878029933,2.0,19.0
PA,04502,ABEL FIGUEIREDO,-0.0571967044083346,0.41818181818181815,0.21851239669421485,-0.0646471535708914,0.2969679863014989,11.0,55.0
PA,04510,COLARES,-0.1271749094834873,0.6231884057971014,0.40558706154169294,-0.12577143533208707,0.20382834053007867,13.0,69.0
PA,04529,CUMARU DO NORTE,-0.1911832948795684,0.4380952380952381,0.23011337868480722,-0.20596481736897546,0.32112584296222046,19.0,105.0
PA,04537,CONCEIÇÃO DO ARAGUAIA,-0.0443074871234048,0.6119402985074627,0.39362887057251056,-0.030761537803284115,0.2869668052106009,14.0,67.0
PA,04545,TERRA ALTA,-0.0860989402069148,0.896551724137931,0.8097502972651607,-0.05844009163264258,0.3032904977009802,3.0,29.0
PA,04553,CURRALINHO,-0.1438074404077096,0.7241379310344828,0.5481569560047563,-0.21375605593748473,0.21375605593748473,6.0,29.0
PA,04561,FLORESTA DO ARAGUAIA,-0.0443074871234048,0.6119402985074627,0.39362887057251056,-0.030761537803284115,0.2869668052106009,14.0,67.0
PA,04570,CURUÇÁ,-0.1549676070728497,0.7,0.5488888888888889,-0.1497210243956205,0.21200956493800224,3.0,30.0
PA,04588,BANNACH,-0.0772641573946393,0.43478260869565216,0.2192816635160681,-0.15823536898102875,0.29938587272946626,16.0,46.0
PA,04596,FARO,-0.2128228304224709,0.625,0.423828125,-0.24860033242118737,0.29916411067967824,6.0,32.0
PA,04600,NOVA IPIXUNA,-0.0584055430804001,0.8285714285714286,0.693061224489796,-0.010363587834730415,0.1639330611400901,6.0,35.0
PA,04618,GURUPÁ,-0.220614850575915,0.625,0.5034722222222222,-0.32590796763804103,0.32590796763804103,3.0,24.0
PA,04626,PLACAS,-0.177709776312976,0.4418604651162791,0.3001622498647918,-0.05329256119665593,0.16557040115291727,8.0,43.0
PA,04634,IGARAPÉ-AÇU,-0.1175500159938096,0.6329113924050633,0.4305399775676975,-0.11790485873648089,0.19749435150199884,10.0,79.0
PA,04642,MARITUBA,-0.2112733045054247,0.4496124031007752,0.2520882158524127,-0.17284654769253177,0.2748949188084757,16.0,129.0
PA,04650,IGARAPÉ-MIRI,-0.0653048652654936,0.37735849056603776,0.1940192239231043,-0.12098948250033568,0.26302681474432876,16.0,53.0
PA,04669,TRACUATEUA,-0.2001052044523477,0.6097560975609756,0.42058298631766805,-0.1676572196831523,0.26072491348561316,11.0,82.0
PA,04677,INHANGAPI,-0.1129273308337832,0.39436619718309857,0.186669311644515,-0.09284688305608473,0.26039734997882047,19.0,71.0
PA,04685,QUATIPURU,-0.0912570394484064,0.6,0.37528888888888884,-0.11536612642034617,0.29075876623585845,14.0,75.0
PA,04693,IRITUIA,-0.1793060798377816,0.3333333333333333,0.18222222222222223,-0.19609142358029985,0.27971077944942196,17.0,90.0
PA,04707,CANAÃ DOS CARAJÁS,-0.0411016288448621,0.5135135135135135,0.29583637691745795,-0.11982214355145425,0.2635608280834602,15.0,148.0
PA,04715,ITAITUBA,-0.1745594933294533,0.5571428571428572,0.3681632653061225,-0.1485558977399104,0.27609307656159315,12.0,70.0
PA,04723,ANAPU,-0.0722109065083773,0.6511627906976745,0.44618712817739326,-0.04423297181871647,0.13957257763108888,10.0,43.0
PA,04731,ITUPIRANGA,-0.0572915523159064,0.6296296296296297,0.4293552812071331,-0.11513918509031969,0.2288384604696311,7.0,27.0
PA,04740,CURUÁ,-0.093629167179392,0.9318181818181818,0.8698347107438015,-0.28869037768074257,0.28869037768074257,4.0,44.0
PA,04758,JACUNDÁ,0.0107717820201162,0.6071428571428571,0.40561224489795916,0.028412312242386044,0.19022285145192713,7.0,28.0
PA,04766,CACHOEIRA DO PIRIÁ,-0.1176157553683486,0.6153846153846154,0.3994082840236687,-0.19402023034309232,0.27563703236587156,9.0,26.0
PA,04774,JURUTI,-0.0319093285339102,0.3469387755102041,0.19033735943356933,-0.0949882541724798,0.32352115264446546,12.0,49.0
PA,04782,PIÇARRA,-0.1134089250376665,0.42857142857142855,0.2386505622657226,-0.12746794111451343,0.30714129677952084,12.0,49.0
PA,04790,LIMOEIRO DO AJURU,-0.1472935851705235,0.43333333333333335,0.22444444444444447,-0.16542980032763585,0.2929669791493186,12.0,30.0
PA,04804,BELTERRA,-0.0859530253947413,0.75,0.5859375,-0.16333192742690184,0.21004833283368812,4.0,16.0
PA,04812,MAGALHÃES BARATA,-0.1175500159938096,0.6329113924050633,0.4305399775676975,-0.11790485873648089,0.19749435150199884,10.0,79.0
PA,04820,SÃO JOÃO DA PONTA,-0.1549676070728497,0.7,0.5488888888888889,-0.1497210243956205,0.21200956493800224,3.0,30.0
PA,04839,MARABÁ,-0.0953226396397757,0.6724137931034483,0.4667063020214032,-0.16645662850748816,0.3211617247026936,10.0,58.0
PA,04847,SAPUCAIA,-0.0306419171925284,0.4,0.23432525951557096,-0.30168297450779163,0.46001131503437837,15.0,85.0
PA,04855,MARACANÃ,-0.0332640078070268,0.7,0.5099999999999999,0.06456932108339763,0.19841009398380927,6.0,20.0
PA,04863,MOJUÍ DOS CAMPOS,-0.0758497628233134,0.2608695652173913,0.14744801512287334,-0.16813167172059457,0.3118703562526005,15.0,46.0
PA,04871,MARAPANIM,-0.0860989402069148,0.896551724137931,0.8097502972651607,-0.05844009163264258,0.3032904977009802,3.0,29.0
PA,04898,MELGAÇO,-0.1548851176748415,0.625,0.421875,-0.22376360496049572,0.2549078752316866,6.0,16.0
PA,04910,MOCAJUBA,-0.0498832839639606,0.6226415094339622,0.40690637237451044,-0.08552515782354013,0.23675861326679962,11.0,53.0
PA,04936,MOJU,-0.0935392429591649,0.8148148148148148,0.6762688614540466,-0.2033299535929569,0.35973848412293097,4.0,27.0
PA,04952,MONTE ALEGRE,-0.2140458039217439,0.5121951219512195,0.3277810826888757,-0.28247669209076154,0.3237900368939125,7.0,41.0
PA,04979,MUANÁ,-0.1506520722337265,0.4722222222222222,0.25617283950617287,-0.17135257856377234,0.24940948376176397,13.0,36.0
PA,04995,NOVA TIMBOTEUA,-0.0912570394484064,0.6,0.37528888888888884,-0.11536612642034617,0.29075876623585845,14.0,75.0
PA,05010,ÓBIDOS,-0.0811425153751569,0.6923076923076923,0.4970414201183431,-0.054625395609912655,0.3067314116142536,7.0,26.0
PA,05037,OEIRAS DO PARÁ,-0.1475395816102865,0.7142857142857143,0.5328798185941043,-0.3186745443438195,0.35604766866924853,5.0,21.0
PA,05053,ORIXIMINÁ,-0.1059995314271013,0.5128205128205128,0.29388560157790916,-0.11042288967899834,0.28305142620798623,12.0,39.0
PA,05070,OURÉM,-0.141046409836077,0.4782608695652174,0.2795631169922285,-0.17132325198639645,0.2647266539232453,13.0,69.0
PA,05096,PARAGOMINAS,-0.0934387486794336,0.5625,0.349609375,-0.0693280954691443,0.21861482038392735,9.0,32.0
PA,05118,PEIXE-BOI,-0.1113041218116523,0.5625,0.3385416666666667,-0.11290425197569982,0.23339661166136305,12.0,48.0
PA,05134,PONTA DE PEDRAS,-0.1349880088739355,0.6176470588235294,0.40138408304498274,-0.16142516719071337,0.2535668511739292,10.0,34.0
PA,05150,PORTEL,-0.1451754685456637,0.5609756097560976,0.3646638905413445,-0.12427442295612699,0.23945152793514674,8.0,41.0
PA,05177,PORTO DE MOZ,-0.092468870641779,0.5217391304347826,0.30434782608695654,-0.1137260976264803,0.3049422908722757,9.0,23.0
PA,05193,PRAINHA,-0.159012442411987,0.6764705882352942,0.4878892733564015,-0.2167462911600896,0.21674629116008962,6.0,34.0
PA,05215,PRIMAVERA,-0.0912570394484064,0.6,0.37528888888888884,-0.11536612642034617,0.29075876623585845,14.0,75.0
PA,05231,SALINÓPOLIS,-0.1869774882017817,0.5180722891566265,0.30352736246189577,-0.2323321974328288,0.3354689282296324,15.0,83.0
PA,05258,SALVATERRA,-0.0515611936875986,0.7439024390243902,0.561570493753718,0.017573301784548554,0.2156471256018847,11.0,82.0
PA,05274,SANTA CRUZ DO ARARI,-0.0877753835413964,0.8620689655172413,0.7502972651605231,-0.07451504443178814,0.22677237093879674,4.0,29.0
PA,05290,SANTA IZABEL DO PARÁ,-0.1069901502461938,0.7432432432432432,0.564280496712929,-0.09823610354667915,0.24401035236158777,12.0,74.0
PA,05312,SANTA MARIA DO PARÁ,-0.1129273308337832,0.39436619718309857,0.186669311644515,-0.09284688305608473,0.26039734997882047,19.0,71.0
PA,05339,SANTANA DO ARAGUAIA,-0.1990288293162405,0.3939393939393939,0.19008264462809918,-0.23151531484317503,0.262723811885164,13.0,33.0
PA,05355,SANTARÉM,-0.1116984274684595,0.5096153846153846,0.28291420118343186,-0.20399569907480444,0.3237779361848094,18.0,104.0
PA,05371,SANTARÉM NOVO,-0.0912570394484064,0.6,0.37528888888888884,-0.11536612642034617,0.29075876623585845,14.0,75.0
PA,05398,SANTO ANTÔNIO DO TAUÁ,-0.1069901502461938,0.7432432432432432,0.564280496712929,-0.09823610354667915,0.24401035236158777,12.0,74.0
PA,05410,SÃO CAETANO DE ODIVELAS,-0.1271749094834873,0.6231884057971014,0.40558706154169294,-0.12577143533208707,0.20382834053007867,13.0,69.0
PA,05436,SÃO DOMINGOS DO CAPIM,-0.1871230277071323,0.5882352941176471,0.37240484429065746,-0.1873328782364112,0.3452920196276858,11.0,68.0
PA,05452,SÃO FÉLIX DO XINGU,-0.1579269537907967,0.5882352941176471,0.38581314878892736,-0.11757174510826955,0.19661142266637463,9.0,34.0
PA,05479,SÃO FRANCISCO DO PARÁ,-0.1175500159938096,0.6329113924050633,0.4305399775676975,-0.11790485873648089,0.19749435150199884,10.0,79.0
PA,05495,SÃO JOÃO DO ARAGUAIA,-0.1698218388318405,0.639344262295082,0.42703574307981734,-0.28224906666566646,0.35460315099795553,11.0,61.0
PA,05517,SÃO MIGUEL DO GUAMÁ,-0.1793060798377816,0.3333333333333333,0.18222222222222223,-0.19609142358029985,0.27971077944942196,17.0,90.0
PA,05533,SÃO SEBASTIÃO DA BOA VISTA,-0.1104776473430246,0.7272727272727273,0.5454545454545455,-0.14169828528941839,0.3656283726615929,6.0,22.0
PA,05550,SENADOR JOSÉ PORFÍRIO,-0.0607420811870323,0.39285714285714285,0.26530612244897955,-0.09570004816770582,0.24194928128585858,7.0,28.0
PA,05576,SOURE,-0.0515611936875986,0.7439024390243902,0.561570493753718,0.017573301784548554,0.2156471256018847,11.0,82.0
PA,05592,TOMÉ-AÇU,-0.1837111777980908,0.5882352941176471,0.3754325259515572,-0.2569248147164157,0.3593044635866555,9.0,34.0
PA,05614,TUCURUÍ,-0.1070525593564655,0.3563218390804598,0.1755846214823623,-0.12039087678027084,0.2600923537154944,17.0,87.0
PA,05630,VIGIA,-0.1271749094834873,0.6231884057971014,0.40558706154169294,-0.12577143533208707,0.20382834053007867,13.0,69.0
PA,05657,VISEU,-0.1176157553683486,0.6153846153846154,0.3994082840236687,-0.19402023034309232,0.27563703236587156,9.0,26.0
PA,05673,REDENÇÃO,-0.1911832948795684,0.4380952380952381,0.23011337868480722,-0.20596481736897546,0.32112584296222046,19.0,105.0
PA,05690,RIO MARIA,-0.0772641573946393,0.43478260869565216,0.2192816635160681,-0.15823536898102875,0.29938587272946626,16.0,46.0
PA,05711,XINGUARA,-0.0306419171925284,0.4,0.23432525951557096,-0.30168297450779163,0.46001131503437837,15.0,85.0
PA,05738,RONDON DO PARÁ,-0.0571967044083346,0.41818181818181815,0.21851239669421485,-0.0646471535708914,0.2969679863014989,11.0,55.0
PA,05754,URUARÁ,-0.0743436231847159,0.7058823529411765,0.5155709342560556,-0.07474801445305744,0.10589228472424829,6.0,17.0
PA,05770,MEDICILÂNDIA,-0.1639793620402508,0.45454545454545453,0.23599632690541777,-0.21087258890107755,0.2842107472182871,13.0,33.0
PA,05797,SÃO GERALDO DO ARAGUAIA,-0.1134089250376665,0.42857142857142855,0.2386505622657226,-0.12746794111451343,0.30714129677952084,12.0,49.0
PA,05819,CONCÓRDIA DO PARÁ,-0.1385635256660932,0.6041666666666666,0.38454861111111105,-0.2547359392424838,0.3295878325466581,12.0,48.0
PA,05835,PARAUAPEBAS,-0.0761184168676604,0.3791469194312796,0.21430336245816584,-0.14880457154394722,0.2835595882927028,16.0,211.0
PA,05851,CURIONÓPOLIS,-0.0186196933221592,0.5818181818181818,0.3646280991735537,-0.005219842224445024,0.24222992526575793,13.0,55.0
PA,05878,GARRAFÃO DO NORTE,-0.1693846754260606,0.6296296296296297,0.467764060356653,-0.11531609424169229,0.1526892185671213,5.0,27.0
PA,05894,RURÓPOLIS,-0.177709776312976,0.4418604651162791,0.3001622498647918,-0.05329256119665593,0.16557040115291727,8.0,43.0
PA,05916,PACAJÁ,-0.0722109065083773,0.6511627906976745,0.44618712817739326,-0.04423297181871647,0.13957257763108888,10.0,43.0
PA,05932,BREJO GRANDE DO ARAGUAIA,-0.1698218388318405,0.639344262295082,0.42703574307981734,-0.28224906666566646,0.35460315099795553,11.0,61.0
PA,05959,OURILÂNDIA DO NORTE,-0.1329940924170269,0.5232558139534884,0.30016224986479184,-0.156519847452793,0.30708038478445965,15.0,86.0
PA,05975,DOM ELISEU,-0.1004416300796405,0.559322033898305,0.33639758690031596,-0.12101082007788803,0.3355466172032167,12.0,59.0
PA,05991,SANTA MARIA DAS BARREIRAS,-0.0443074871234048,0.6119402985074627,0.39362887057251056,-0.030761537803284115,0.2869668052106009,14.0,67.0
PB,19003,RIACHÃO DO POÇO,-0.1519881364863058,0.5679012345679012,0.3443072702331961,-0.19037998258106223,0.3365378740904504,14.0,81.0
PB,19011,ÁGUA BRANCA,-0.1098956103327815,0.6341463414634146,0.4312908982748364,-0.029828907072123156,0.3942477615472586,8.0,41.0
PB,19020,SOBRADO,-0.1519881364863058,0.5679012345679012,0.3443072702331961,-0.19037998258106223,0.3365378740904504,14.0,81.0
PB,19038,AGUIAR,-0.0717543199218981,0.7272727272727273,0.5445362718089991,-0.1358077727639472,0.2767062331270274,7.0,33.0
PB,19046,SÃO JOSÉ DOS RAMOS,-0.1587655395423793,0.5636363636363636,0.35537190082644626,-0.21014860867540683,0.2832409297208688,10.0,55.0
PB,19054,ALAGOA GRANDE,-0.1407113568485201,0.6086956521739131,0.39130434782608703,-0.13270638558758593,0.2778375426117179,11.0,46.0
PB,19062,CAPIM,-0.2031403745295827,0.5344827586206896,0.31034482758620685,-0.22959419572139703,0.25703303980752046,12.0,58.0
PB,19070,ALAGOA NOVA,-0.0966079449343428,0.417910447761194,0.21496992648696814,-0.1356401131037615,0.2584433998164885,13.0,67.0
PB,19089,CUITÉ DE MAMANGUAPE,-0.2031403745295827,0.5344827586206896,0.31034482758620685,-0.22959419572139703,0.25703303980752046,12.0,58.0
PB,19097,ALAGOINHA,-0.1407113568485201,0.6086956521739131,0.39130434782608703,-0.13270638558758593,0.2778375426117179,11.0,46.0
PB,19100,CURRAL DE CIMA,-0.0894550885960493,0.47619047619047616,0.2668178382464097,-0.13657189151093008,0.25937517822365713,13.0,63.0
PB,19119,ALHANDRA,-0.1323210537514079,0.574468085106383,0.34993209597102765,-0.16212027630710138,0.3072514333312333,11.0,47.0
PB,19127,RIACHÃO DO BACAMARTE,-0.1345903964567036,0.546875,0.33203125,-0.135334807835545,0.27249080871676584,11.0,64.0
PB,19135,SÃO JOÃO DO RIO DO PEIXE,-0.1605521998670405,0.47619047619047616,0.27324263038548746,-0.13766062874806614,0.21776616706662913,11.0,42.0
PB,19143,MATINHAS,-0.0966079449343428,0.417910447761194,0.21496992648696814,-0.1356401131037615,0.2584433998164885,13.0,67.0
PB,19151,ARAÇAGI,-0.136379897789791,0.6595744680851063,0.45314622000905386,-0.12309124024718383,0.27730749624303935,9.0,47.0
PB,19160,LOGRADOURO,-0.1606047511214617,0.5340909090909091,0.3163739669421487,-0.13064304867299498,0.253446335385722,13.0,88.0
PB,19178,ARARA,-0.0951976679484908,0.7741935483870968,0.619146722164412,-0.30594168384182174,0.34764096850237197,5.0,31.0
PB,19186,SERTÃOZINHO,-0.136379897789791,0.6595744680851063,0.45314622000905386,-0.12309124024718383,0.27730749624303935,9.0,47.0
PB,19194,ARARUNA,-0.085985789160592,0.4166666666666667,0.20833333333333334,-0.06292456816520899,0.2078394894270723,14.0,60.0
PB,19208,RIACHÃO,-0.085985789160592,0.4166666666666667,0.20833333333333334,-0.06292456816520899,0.2078394894270723,14.0,60.0
PB,19216,AREIA,-0.0706516185424642,0.5757575757575758,0.3521579430670341,-0.13332580372228625,0.2559838346505849,14.0,66.0
