municipality_id_tse,biv_act10,biv_subject,biv_pair
08320,0.10448967004574605,0.10664877905714665,-0.07920299755416416
08338,0.03923390611188301,-0.0380461926072897,0.19102564453159615
08346,0.016298894749298277,-0.03443484179402241,-0.3076011096166001
08354,-0.03219432039435244,0.11338252443046248,-1.3616528858512398
08370,0.2831482880497882,0.5307502841332843,0.682557600486704
08389,0.1217718722176162,-0.6678293725756554,-0.7621400520468968
08397,-0.15547886812266398,-0.34934334745249984,0.3375144461996564
08400,0.0,0.0,0.0
08419,0.03923390611188301,-0.0775199247387972,0.1183692126816383
08435,0.0,0.0,0.0
08451,0.1365902932291565,0.24381539034619948,0.2441731081107008
08460,0.12053998163745128,0.11212558193623101,0.019289123071700942
08478,0.1365902932291565,0.24381539034619948,0.2441731081107008
08486,0.0723890468623356,-0.043405718505534985,-0.03338701603273719
08494,0.12027740868829995,0.044559656212236676,-0.23703789855674354
08508,0.03858858426572098,0.08596606267444712,-0.3073145546874768
08516,-0.15547886812266398,0.03251060311334175,-0.7439802463591771
08524,0.0723890468623356,-0.043405718505534985,-0.03338701603273719
08532,-0.15547886812266398,-0.4677645438470224,-0.5718858805272378
08540,0.09378946231794257,0.05233465111170983,0.0591330253484088
08559,0.0723890468623356,-0.043405718505534985,-0.03338701603273719
08567,0.1365902932291565,0.24381539034619948,0.2441731081107008
08575,0.15669274333731664,-0.24230827250800752,-0.34788514041018576
08583,0.03320178255964912,0.03290790290487511,0.1287449736577817
08591,0.056088346629075,-0.015162466104248415,-0.10571548216996676
08605,0.11518987777354953,0.15237098282016426,0.02858903766745749
08613,-0.022369532824707064,0.23004512634592494,0.1706151774500857
08621,0.1365902932291565,0.24381539034619948,0.2441731081107008
08630,0.10448967004574605,0.1352102829210451,0.1336231921375015
08656,0.027929059148152913,-0.5382424741268821,-1.6738703270423598
08672,0.07702897383021412,-0.01166397094702698,-0.09988101900659796
08699,0.05770463926602027,-0.021806306568798083,-0.1614411241426445
08710,0.13685200030151723,-0.3362513313118427,0.1658393499244735
08737,-0.04154491063016419,-0.16136908597830457,-1.5562104698824237
08753,0.0723890468623356,0.0266051754958907,0.023073276164302214
08770,0.1365902932291565,-0.008610620715568729,-0.008610620715568729
08796,0.049418573642129406,0.31230076301194204,-1.1585213005826738
08818,0.0723890468623356,-0.030517832231906183,-0.4025791032190291
08834,-0.04526027514268212,0.2161278541656264,-1.1545478490076617
08850,-0.15547886812266398,-0.34934334745249984,-4.269697449699962
08877,0.1365902932291565,0.24381539034619948,0.2441731081107008
08893,0.10459892400745724,0.06535879561215137,-0.154583251099216
08915,0.006922379415064128,-0.14874600731378979,-0.37589870092804034
08931,-0.15547886812266398,0.3741681013862497,0.7151953177817081
08958,0.05240437147099344,0.1115530712580142,-0.6628963308729852
08974,-0.15547886812266398,-0.26153242939539345,-0.48243342938693967
08990,0.0,0.0,0.0
09016,0.05816490065863689,-0.12037984572851035,-0.078773412920766
09032,-0.06666069059828908,-0.019211448205957993,-1.203801530744576
09059,0.1365902932291565,-0.008610620715568729,-0.008610620715568729
09075,0.0,0.0,0.0
09091,-0.03396560308312603,-0.12632173170076932,-0.5767754225012324
09113,-0.05812248100539048,-0.511472734810549,-0.07417009903915703
09130,0.0723890468623356,0.0266051754958907,0.023073276164302214
09156,0.10448967004574605,0.1352102829210451,0.1336231921375015
09172,0.1365902932291565,0.24381539034619948,0.2441731081107008
09199,0.08569452069792202,0.009864264655379705,0.10952025489165923
