election_year,state,municipality_id_tse,municipality_name,n_polls,n_firms,total_sample,mean_sample,total_cost,mean_cost,n_own_polls,n_polls_last30,last_poll_days_before_election,polled
2020,PA,05118,PEIXE-BOI,2,2,770.0,385.0,8000.0,4000.0,1,1,49,1
2020,PA,05177,PORTO DE MOZ,4,1,3030.0,757.5,38000.0,9500.0,4,2,93,1
2020,PA,05193,PRAINHA,2,1,600.0,300.0,12000.0,6000.0,2,1,87,1
2020,PA,05215,PRIMAVERA,1,1,385.0,385.0,4000.0,4000.0,1,1,6,1
2020,PA,05231,SALINÓPOLIS,3,2,1400.0,466.6666666666667,19000.0,6333.333333333333,2,1,83,1
2020,PA,05290,SANTA ISABEL DO PARÁ,3,2,1105.0,368.3333333333333,17000.0,5666.666666666667,3,2,68,1
2020,PA,05312,SANTA MARIA DO PARÁ,1,1,400.0,400.0,10000.0,10000.0,1,1,6,1
2020,PA,05339,SANTANA DO ARAGUAIA,6,4,2188.0,364.6666666666667,26500.0,4416.666666666667,5,4,115,1
2020,PA,05355,SANTARÉM,20,9,12079.0,603.95,218500.0,10925.0,14,10,308,1
2020,PA,05371,SANTARÉM NOVO,2,1,700.0,350.0,12000.0,6000.0,2,1,43,1
2020,PA,05410,SÃO CAETANO DE ODIVELAS,1,1,400.0,400.0,4000.0,4000.0,1,1,23,1
2020,PA,05436,SÃO DOMINGOS DO CAPIM,4,3,1802.0,450.5,26000.0,6500.0,4,1,40,1
2020,PA,05452,SÃO FÉLIX DO XINGU,6,4,2589.0,431.5,47000.0,7833.333333333333,6,3,159,1
2020,PA,05517,SÃO MIGUEL DO GUAMÁ,14,7,7560.0,540.0,88500.0,6321.428571428572,9,11,93,1
2020,PA,05533,SÃO SEBASTIÃO DA BOA VISTA,1,1,1016.0,1016.0,17000.0,17000.0,0,1,2,1
2020,PA,05576,SOURE,5,2,2500.0,500.0,34000.0,6800.0,5,4,78,1
2020,PA,05592,TOMÉ-AÇU,5,1,4130.0,826.0,30000.0,6000.0,5,1,88,1
2020,PA,05614,TUCURUÍ,14,7,9886.0,706.1428571428571,115000.0,8214.285714285714,11,9,244,1
2020,PA,05630,VIGIA,5,3,2600.0,520.0,29000.0,5800.0,5,4,38,1
2020,PA,05657,VISEU,1,1,400.0,400.0,5000.0,5000.0,1,1,7,1
2020,PA,05673,REDENÇÃO,19,9,10246.0,539.2631578947369,97700.0,5142.105263157895,17,11,268,1
2020,PA,05690,RIO MARIA,4,3,1559.0,389.75,24000.0,6000.0,4,3,36,1
2020,PA,05711,XINGUARA,8,3,3677.0,459.625,53000.0,6625.0,6,4,192,1
2020,PA,05738,RONDON DO PARÁ,1,1,500.0,500.0,3000.0,3000.0,0,1,4,1
2020,PA,05754,URUARÁ,2,1,960.0,480.0,13000.0,6500.0,2,0,115,1
2020,PA,05797,SÃO GERALDO DO ARAGUAIA,5,3,2064.0,412.8,20500.0,4100.0,5,3,49,1
2020,PA,05835,PARAUAPEBAS,26,13,19565.0,752.5,287205.0,11046.346153846154,23,12,278,1
2020,PA,05851,CURIONÓPOLIS,13,8,4610.0,354.61538461538464,101817.0,7832.076923076923,4,7,276,1
2020,PA,05894,RURÓPOLIS,5,2,2500.0,500.0,39000.0,7800.0,5,2,201,1
2020,PA,05916,PACAJÁ,3,1,1500.0,500.0,22000.0,7333.333333333333,3,2,82,1
2020,PA,05932,BREJO GRANDE DO ARAGUAIA,1,1,160.0,160.0,4000.0,4000.0,0,0,58,1
2020,PA,05959,OURILÂNDIA DO NORTE,1,1,280.0,280.0,4500.0,4500.0,0,1,22,1
2020,PA,05975,DOM ELISEU,2,2,600.0,300.0,15000.0,7500.0,2,2,8,1
2020,PA,05991,SANTA MARIA DAS BARREIRAS,3,3,988.0,329.3333333333333,19000.0,6333.333333333333,3,1,173,1
2020,PB,19054,ALAGOA GRANDE,1,1,300.0,300.0,5000.0,5000.0,0,1,5,1
2020,PB,19070,ALAGOA NOVA,1,1,578.0,578.0,3000.0,3000.0,0,1,10,1
2020,PB,19097,ALAGOINHA,1,1,500.0,500.0,4000.0,4000.0,0,1,20,1
2020,PB,19151,ARAÇAGI,1,1,400.0,400.0,5000.0,5000.0,0,1,15,1
2020,PB,19160,LOGRADOURO,1,1,400.0,400.0,4000.0,4000.0,0,1,16,1
2020,PB,19275,DAMIÃO,1,1,300.0,300.0,5000.0,5000.0,0,1,5,1
2020,PB,19291,BAÍA DA TRAIÇÃO,1,1,260.0,260.0,4000.0,4000.0,0,1,7,1
2020,PB,19313,BANANEIRAS,4,3,1550.0,387.5,21000.0,5250.0,1,3,37,1
2020,PB,19364,CACIMBAS,2,2,840.0,420.0,12500.0,6250.0,0,2,7,1
2020,PB,19372,BAYEUX,2,2,1000.0,500.0,11000.0,5500.0,0,2,7,1
2020,PB,19399,BELÉM,1,1,400.0,400.0,4000.0,4000.0,1,1,25,1
2020,PB,19402,SÃO BENTINHO,1,1,350.0,350.0,5000.0,5000.0,0,0,57,1
2020,PB,19410,BELÉM DO BREJO DO CRUZ,1,1,441.0,441.0,5000.0,5000.0,0,1,4,1
2020,PB,19500,BERNARDINO BATISTA,1,1,300.0,300.0,4000.0,4000.0,0,0,288,1
2020,PB,19577,BREJO DO CRUZ,1,1,300.0,300.0,6000.0,6000.0,0,1,7,1
2020,PB,19615,CAAPORÃ,1,1,260.0,260.0,4000.0,4000.0,0,1,14,1
2020,PB,19658,CABEDELO,1,1,400.0,400.0,7000.0,7000.0,0,0,118,1
2020,PB,19712,CACIMBA DE DENTRO,1,1,400.0,400.0,6000.0,6000.0,0,0,47,1
2020,PB,19739,CAIÇARA,1,1,400.0,400.0,4000.0,4000.0,1,1,25,1
2020,PB,19810,CAMPINA GRANDE,6,4,4000.0,666.6666666666666,60500.0,10083.333333333334,1,5,123,1
2020,PB,19917,CONDADO,1,1,220.0,220.0,4000.0,4000.0,0,1,25,1
2020,PB,19933,CONDE,2,2,1000.0,500.0,21500.0,10750.0,2,2,6,1
2020,PB,19976,COREMAS,1,1,350.0,350.0,5000.0,5000.0,0,0,52,1
2020,PB,19992,CRUZ DO ESPÍRITO SANTO,1,1,350.0,350.0,5000.0,5000.0,0,1,22,1
2020,PB,20001,SANTA CECÍLIA,1,1,250.0,250.0,4000.0,4000.0,0,0,40,1
2020,PB,20036,CUITÉ,1,1,350.0,350.0,5000.0,5000.0,0,1,9,1
2020,PB,20052,CUITEGI,2,2,978.0,489.0,9000.0,4500.0,0,2,15,1
2020,PB,20095,DESTERRO,1,1,400.0,400.0,7000.0,7000.0,0,1,7,1
2020,PB,20150,DONA INÊS,1,1,400.0,400.0,5000.0,5000.0,0,1,5,1
2020,PB,20176,DUAS ESTRADAS,1,1,250.0,250.0,4000.0,4000.0,0,1,12,1
2020,PB,20214,ESPERANÇA,1,1,500.0,500.0,6000.0,6000.0,0,1,13,1
2020,PB,20273,GUARABIRA,4,2,2300.0,575.0,21000.0,5250.0,0,3,76,1
2020,PB,20354,IMACULADA,1,1,368.0,368.0,7000.0,7000.0,0,1,16,1
2020,PB,20370,INGÁ,3,3,1330.0,443.3333333333333,15000.0,5000.0,0,3,12,1
2020,PB,20419,ITAPORANGA,1,1,300.0,300.0,5000.0,5000.0,0,1,19,1
2020,PB,20435,ITAPOROROCA,1,1,350.0,350.0,5000.0,5000.0,0,1,17,1
2020,PB,20516,JOÃO PESSOA,12,6,9211.0,767.5833333333334,330514.14,27542.845,1,5,41,1
2020,PB,20532,JUAREZ TÁVORA,1,1,400.0,400.0,5000.0,5000.0,0,1,8,1
2020,PB,20591,JURIPIRANGA,1,1,415.0,415.0,6000.0,6000.0,1,1,8,1
2020,PB,20613,JURU,1,1,350.0,350.0,7000.0,7000.0,1,1,5,1
2020,PB,20656,LAGOA DE DENTRO,1,1,300.0,300.0,5000.0,5000.0,0,1,2,1
2020,PB,20672,LAGOA SECA,1,1,350.0,350.0,4000.0,4000.0,0,1,10,1
2020,PB,20796,MAMANGUAPE,1,1,300.0,300.0,5000.0,5000.0,0,1,4,1
2020,PB,20818,MANAÍRA,1,1,368.0,368.0,6000.0,6000.0,0,0,38,1
2020,PB,20850,MASSARANDUBA,1,1,400.0,400.0,5000.0,5000.0,0,1,4,1
2020,PB,20958,MONTEIRO,5,3,1958.0,391.6,39000.0,7800.0,1,3,41,1
2020,PB,20974,MULUNGU,1,1,400.0,400.0,5000.0,5000.0,0,1,4,1
2020,PB,21032,NOVA FLORESTA,1,1,350.0,350.0,5000.0,5000.0,0,1,22,1
2020,PB,21130,OURO VELHO,1,1,250.0,250.0,4000.0,4000.0,0,0,41,1
2020,PB,21172,PATOS,2,2,800.0,400.0,14000.0,7000.0,0,1,38,1
2020,PB,21253,PEDRAS DE FOGO,5,4,2378.0,475.6,31500.0,6300.0,0,3,49,1
2020,PB,21270,PIANCÓ,4,2,1500.0,375.0,22000.0,5500.0,0,2,88,1
2020,PB,21296,PICUÍ,1,1,350.0,350.0,5000.0,5000.0,0,1,19,1
2020,PB,21377,PIRPIRITUBA,1,1,270.0,270.0,4000.0,4000.0,0,1,8,1
2020,PB,21415,POCINHOS,2,2,750.0,375.0,9000.0,4500.0,0,1,37,1
2020,PB,21458,PRATA,1,1,350.0,350.0,5000.0,5000.0,0,1,14,1
2020,PB,21474,PRINCESA ISABEL,4,2,1602.0,400.5,23000.0,5750.0,0,1,112,1
2020,PB,21490,PUXINANÃ,1,1,400.0,400.0,5000.0,5000.0,0,0,33,1
2020,PB,21652,SANTA CRUZ,1,1,300.0,300.0,3000.0,3000.0,1,1,2,1
2020,PB,21679,SANTA HELENA,1,1,240.0,240.0,4000.0,4000.0,0,1,8,1
2020,PB,21695,SANTA LUZIA,1,1,400.0,400.0,7000.0,7000.0,1,1,15,1
2020,PB,21750,SANTA RITA,2,1,1000.0,500.0,12000.0,6000.0,1,2,13,1
2020,PB,21792,SÃO BENTO,4,3,1750.0,437.5,26000.0,6500.0,1,3,94,1
2020,PB,21814,SÃO JOÃO DO CARIRI,1,1,400.0,400.0,4000.0,4000.0,1,1,10,1
2020,PB,21830,SÃO JOÃO DO TIGRE,1,1,220.0,220.0,4000.0,4000.0,0,1,9,1
2020,PB,21873,SÃO JOSÉ DE CAIANA,1,1,400.0,400.0,11500.0,11500.0,0,1,2,1
2020,PB,21890,SÃO JOSÉ DE ESPINHARAS,1,1,400.0,400.0,6000.0,6000.0,0,1,2,1
2020,PB,21911,SÃO JOSÉ DE PIRANHAS,1,1,270.0,270.0,4000.0,4000.0,0,1,7,1
2020,PB,21997,SÃO MAMEDE,1,1,350.0,350.0,5000.0,5000.0,0,1,10,1
2020,PB,22071,SAPÉ,3,3,1230.0,410.0,20000.0,6666.666666666667,0,3,9,1
2020,PB,22110,SERRA BRANCA,2,2,697.0,348.5,10000.0,5000.0,0,2,3,1
2020,PB,22136,SERRA DA RAIZ,1,1,400.0,400.0,4500.0,4500.0,0,1,11,1
2020,PB,22250,SOUSA,3,2,1400.0,466.6666666666667,19000.0,6333.333333333333,0,1,113,1
2020,PB,22330,TAVARES,1,1,372.0,372.0,6000.0,6000.0,0,0,36,1
2020,PB,22373,TRIUNFO,1,1,309.0,309.0,6000.0,6000.0,0,0,106,1
2020,PB,22390,UIRAÚNA,1,1,260.0,260.0,4000.0,4000.0,0,1,9,1
2020,PE,23019,AFOGADOS DA INGAZEIRA,3,2,950.0,316.6666666666667,21000.0,7000.0,3,2,37,1
2020,PE,23035,AFRÂNIO,4,3,1201.0,300.25,49600.0,12400.0,3,4,21,1
2020,PE,23043,SANTA CRUZ DA BAIXA VERDE,2,2,769.0,384.5,19000.0,9500.0,0,2,7,1
2020,PE,23094,ÁGUAS BELAS,2,2,650.0,325.0,16000.0,8000.0,2,2,23,1
2020,PE,23124,JUCATI,1,1,300.0,300.0,7000.0,7000.0,0,0,66,1
2020,PE,23140,DORMENTES,1,1,350.0,350.0,6000.0,6000.0,0,1,26,1
2020,PE,23175,AMARAJI,2,2,676.0,338.0,14500.0,7250.0,1,2,10,1
2020,PE,23213,ARARIPINA,6,4,2148.0,358.0,43000.0,7166.666666666667,2,4,84,1
2020,PE,23221,CASINHAS,2,2,700.0,350.0,17000.0,8500.0,0,2,4,1
2020,PE,23230,ARCOVERDE,8,3,2866.0,358.25,42500.0,5312.5,5,7,66,1
2020,PE,23264,JATOBÁ,1,1,220.0,220.0,6000.0,6000.0,1,1,20,1
2020,PE,23299,BELÉM DE MARIA,1,1,250.0,250.0,13000.0,13000.0,0,1,11,1
2020,PE,23302,JAQUEIRA,1,1,400.0,400.0,8000.0,8000.0,0,1,9,1
2020,PE,23310,BELÉM DE SÃO FRANCISCO,2,2,550.0,275.0,22000.0,11000.0,0,2,10,1
2020,PE,23337,BELO JARDIM,3,3,1344.0,448.0,19000.0,6333.333333333333,0,3,26,1
2020,PE,23370,BEZERROS,2,2,550.0,275.0,8500.0,4250.0,1,2,11,1
2020,PE,23418,BOM CONSELHO,2,2,700.0,350.0,9000.0,4500.0,0,2,28,1
2020,PE,23434,BOM JARDIM,2,2,750.0,375.0,12000.0,6000.0,0,2,7,1
2020,PE,23477,BREJÃO,1,1,300.0,300.0,4000.0,4000.0,0,1,4,1
2020,PE,23493,BREJINHO,1,1,300.0,300.0,2000.0,2000.0,0,1,9,1
2020,PE,23515,BREJO DA MADRE DE DEUS,2,2,700.0,350.0,15000.0,7500.0,1,2,7,1
2020,PE,23558,BUÍQUE,2,2,700.0,350.0,14000.0,7000.0,2,2,14,1
2020,PE,23574,CABO DE SANTO AGOSTINHO,6,6,3004.0,500.6666666666667,89520.0,14920.0,0,2,147,1
2020,PE,23639,CAETÉS,1,1,400.0,400.0,4000.0,4000.0,0,0,42,1
2020,PE,23655,CALÇADO,2,1,800.0,400.0,8000.0,4000.0,0,1,58,1
2020,PE,23698,CAMOCIM DE SÃO FÉLIX,1,1,400.0,400.0,9000.0,9000.0,0,1,4,1
2020,PE,23710,CAMUTANGA,2,1,1200.0,600.0,10000.0,5000.0,2,2,30,1
2020,PE,23736,CANHOTINHO,2,1,602.0,301.0,16000.0,8000.0,0,0,41,1
2020,PE,23752,CAPOEIRAS,1,1,300.0,300.0,5000.0,5000.0,0,0,-313,1
2020,PE,23779,CARNAÍBA,1,1,220.0,220.0,4500.0,4500.0,1,0,72,1
2020,PE,23795,CARPINA,3,2,1200.0,400.0,24200.0,8066.666666666667,2,1,79,1
2020,PE,23817,CARUARU,4,2,2140.0,535.0,32000.0,8000.0,1,2,304,1
2020,PE,23833,CATENDE,2,2,800.0,400.0,14000.0,7000.0,0,2,7,1
2020,PE,23930,CORRENTES,3,1,1080.0,360.0,13000.0,4333.333333333333,0,1,289,1
2020,PE,23990,CUPIRA,3,2,1100.0,366.6666666666667,14000.0,4666.666666666667,0,2,34,1
2020,PE,24015,CUSTÓDIA,4,3,1350.0,337.5,25500.0,6375.0,3,2,73,1
2020,PE,24090,FERREIROS,2,2,700.0,350.0,12000.0,6000.0,2,2,6,1
2020,PE,24139,FLORESTA,3,3,900.0,300.0,15000.0,5000.0,0,3,30,1
2020,PE,24198,GARANHUNS,9,4,3800.0,422.22222222222223,63000.0,7000.0,1,5,64,1
2020,PE,24210,GLÓRIA DO GOITÁ,1,1,300.0,300.0,5000.0,5000.0,1,1,9,1
2020,PE,24236,GOIANA,1,1,350.0,350.0,6000.0,6000.0,0,1,9,1
2020,PE,24252,GRANITO,1,1,250.0,250.0,6000.0,6000.0,1,1,14,1
2020,PE,24279,GRAVATÁ,1,1,350.0,350.0,6000.0,6000.0,0,1,5,1
2020,PE,24295,IATI,1,1,350.0,350.0,5000.0,5000.0,0,1,10,1
2020,PE,24317,IBIMIRIM,1,1,300.0,300.0,7000.0,7000.0,1,1,7,1
2020,PE,24350,IGARASSU,1,1,400.0,400.0,8000.0,8000.0,0,1,14,1
2020,PE,24376,IGUARACI,1,1,220.0,220.0,5000.0,5000.0,1,1,21,1
2020,PE,24414,INGAZEIRA,1,1,220.0,220.0,5000.0,5000.0,1,1,16,1
2020,PE,24430,IPOJUCA,2,2,700.0,350.0,11000.0,5500.0,1,2,7,1
2020,PE,24490,ITAÍBA,1,1,350.0,350.0,6000.0,6000.0,0,1,21,1
2020,PE,24538,ITAPETIM,1,1,220.0,220.0,5000.0,5000.0,1,0,51,1
2020,PE,24570,JABOATÃO DOS GUARARAPES,2,2,1200.0,600.0,27900.0,13950.0,1,1,137,1
2020,PE,24694,LAGOA DE ITAENGA,1,1,400.0,400.0,6000.0,6000.0,0,1,12,1
2020,PE,24759,LAJEDO,4,3,1500.0,375.0,27000.0,6750.0,1,3,48,1
2020,PE,24791,MACAPARANA,2,2,800.0,400.0,11500.0,5750.0,1,1,57,1
2020,PE,24830,MARAIAL,3,2,1520.0,506.6666666666667,26000.0,8666.666666666666,2,1,12,1
2020,PE,24856,MIRANDIBA,4,4,1342.0,335.5,23000.0,5750.0,2,3,46,1
2020,PE,24872,MORENO,1,1,381.0,381.0,5000.0,5000.0,1,1,8,1
2020,PE,24910,OLINDA,2,2,1100.0,550.0,27500.0,13750.0,1,1,130,1
2020,PE,24937,OROBÓ,2,2,800.0,400.0,17500.0,8750.0,0,2,4,1
2020,PE,24970,OURICURI,5,5,1782.0,356.4,34000.0,6800.0,1,5,19,1
2020,PE,25011,PALMEIRINA,1,1,400.0,400.0,8000.0,8000.0,0,0,-315,1
2020,PE,25038,PANELAS,4,3,2688.0,672.0,25830.5,6457.625,4,2,107,1
2020,PE,25054,PARANATAMA,2,1,800.0,400.0,8000.0,4000.0,0,1,79,1
2020,PE,25070,PARNAMIRIM,4,4,1376.0,344.0,27000.0,6750.0,2,2,57,1
2020,PE,25119,PAUDALHO,1,1,400.0,400.0,6000.0,6000.0,0,1,12,1
2020,PE,25135,PAULISTA,5,3,2100.0,420.0,26000.0,5200.0,1,0,84,1
2020,PE,25151,PEDRA,6,4,1955.0,325.8333333333333,58000.0,9666.666666666666,0,3,52,1
2020,PE,25178,PESQUEIRA,2,2,650.0,325.0,13000.0,6500.0,1,0,68,1
2020,PE,25194,PETROLÂNDIA,3,3,1092.0,364.0,22900.0,7633.333333333333,1,2,46,1
2020,PE,25216,PETROLINA,6,5,2950.0,491.6666666666667,57200.0,9533.333333333334,1,3,81,1
2020,PE,25232,POÇÃO,2,2,700.0,350.0,13000.0,6500.0,2,2,17,1
2020,PE,25275,PRIMAVERA,1,1,350.0,350.0,6000.0,6000.0,0,1,12,1
2020,PE,25291,QUIPAPÁ,4,4,1250.0,312.5,17000.0,4250.0,1,3,39,1
2020,PE,25313,RECIFE,47,12,48787.0,1038.0212765957447,2281114.14,48534.34340425532,12,17,141,1
2020,PE,25330,RIACHO DAS ALMAS,2,2,700.0,350.0,12000.0,6000.0,0,2,12,1
2020,PE,25437,SALGUEIRO,9,5,3843.0,427.0,71000.0,7888.888888888889,4,6,42,1
2020,PE,25496,SANTA CRUZ DO CAPIBARIBE,6,5,2300.0,383.3333333333333,43725.0,7287.5,2,4,288,1
2020,PE,25631,SÃO JOÃO,1,1,600.0,600.0,6000.0,6000.0,1,1,13,1
2020,PE,25658,SÃO JOAQUIM DO MONTE,1,1,400.0,400.0,8000.0,8000.0,0,1,2,1
2020,PE,25712,SÃO JOSÉ DO EGITO,3,3,900.0,300.0,14000.0,4666.666666666667,1,2,57,1
2020,PE,25771,SERRA TALHADA,5,2,1680.0,336.0,32000.0,6400.0,3,3,67,1
2020,PE,25810,SERTÂNIA,2,1,540.0,270.0,12000.0,6000.0,1,1,31,1
2020,PE,25852,MOREILÂNDIA,1,1,300.0,300.0,6200.0,6200.0,0,1,10,1
2020,PE,25895,SURUBIM,2,2,900.0,450.0,14000.0,7000.0,1,2,5,1
2020,PE,25950,TACARATU,1,1,400.0,400.0,6000.0,6000.0,1,1,2,1
2020,PE,25992,TAQUARITINGA DO NORTE,2,2,550.0,275.0,12000.0,6000.0,2,2,6,1
2020,PE,26050,TIMBAÚBA,1,1,400.0,400.0,23400.0,23400.0,0,0,37,1
2020,PE,26077,TORITAMA,2,2,750.0,375.0,28000.0,14000.0,0,2,17,1
2020,PE,26115,TRINDADE,1,1,350.0,350.0,6000.0,6000.0,0,1,17,1
2020,PE,26158,TUPANATINGA,3,2,880.0,293.3333333333333,19000.0,6333.333333333333,3,3,6,1
2020,PE,26174,TUPARETAMA,1,1,220.0,220.0,6000.0,6000.0,1,0,41,1
2020,PE,26190,VENTUROSA,5,3,1960.0,392.0,25500.0,5100.0,2,5,30,1
2020,PE,26298,CAMARAGIBE,2,2,784.0,392.0,12000.0,6000.0,1,2,29,1
2020,PE,26310,ABREU E LIMA,1,1,300.0,300.0,2000.0,2000.0,0,1,6,1
2020,PI,10006,BRASILEIRA,5,2,1397.0,279.4,12000.0,2400.0,1,3,288,1
2020,PI,10014,AGRICOLÂNDIA,1,1,300.0,300.0,2000.0,2000.0,1,1,16,1
2020,PI,10022,ALEGRETE DO PIAUÍ,3,2,3650.0,1216.6666666666667,8500.0,2833.3333333333335,3,2,141,1
2020,PI,10030,ÁGUA BRANCA,9,7,2800.0,311.1111111111111,43000.0,4777.777777777777,1,6,42,1
2020,PI,10049,BAIXA GRANDE DO RIBEIRO,4,3,1250.0,312.5,31870.0,7967.5,0,2,57,1
2020,PI,10057,ALTO LONGÁ,4,3,1200.0,300.0,14000.0,3500.0,3,3,36,1
2020,PI,10065,BOM PRINCÍPIO DO PIAUÍ,1,1,300.0,300.0,3000.0,3000.0,0,1,6,1
2020,PI,10073,ALTOS,19,10,7900.0,415.7894736842105,91914.95999999999,4837.62947368421,10,9,246,1
2020,PI,10081,BONFIM DO PIAUÍ,1,1,300.0,300.0,5000.0,5000.0,0,1,11,1
2020,PI,10090,AMARANTE,3,3,949.0,316.3333333333333,22500.0,7500.0,0,3,15,1
2020,PI,10103,BURITI DOS MONTES,1,1,300.0,300.0,7500.0,7500.0,0,1,20,1
2020,PI,10111,ANGICAL DO PIAUÍ,6,5,1902.0,317.0,22500.0,3750.0,4,6,25,1
2020,PI,10154,ANTÔNIO ALMEIDA,2,1,600.0,300.0,8500.0,4250.0,0,1,68,1
2020,PI,10170,AROAZES,3,3,1208.0,402.6666666666667,17500.0,5833.333333333333,2,2,33,1
2020,PI,10189,COIVARAS,1,1,359.0,359.0,5500.0,5500.0,1,1,15,1
2020,PI,10197,ARRAIAL,1,1,300.0,300.0,3000.0,3000.0,1,0,57,1
2020,PI,10200,COLÔNIA DO GURGUÉIA,1,1,300.0,300.0,4000.0,4000.0,1,1,5,1
2020,PI,10219,AVELINO LOPES,2,2,700.0,350.0,12000.0,6000.0,1,2,17,1
2020,PI,10235,BARRAS,4,3,1890.0,472.5,17000.0,4250.0,1,2,140,1
2020,PI,10243,CORONEL JOSÉ DIAS,3,1,3759.0,1253.0,11000.0,3666.6666666666665,3,1,118,1
2020,PI,10251,BARREIRAS DO PIAUÍ,1,1,300.0,300.0,3000.0,3000.0,1,0,65,1
2020,PI,10260,FARTURA DO PIAUÍ,2,2,663.0,331.5,11000.0,5500.0,1,2,14,1
2020,PI,10294,BATALHA,2,2,680.0,340.0,8000.0,4000.0,1,2,15,1
2020,PI,10316,BENEDITINOS,3,2,1042.0,347.3333333333333,14228.0,4742.666666666667,3,1,71,1
2020,PI,10324,LAGOA ALEGRE,1,1,302.0,302.0,4000.0,4000.0,0,0,-11,1
2020,PI,10367,MARCOLÂNDIA,3,2,900.0,300.0,12000.0,4000.0,0,1,65,1
2020,PI,10375,BOM JESUS,8,5,3160.0,395.0,54500.0,6812.5,2,5,56,1
2020,PI,10383,PATOS DO PIAUÍ,5,4,1555.0,311.0,19600.0,3920.0,2,2,100,1
2020,PI,10391,BURITI DOS LOPES,2,1,1200.0,600.0,9500.0,4750.0,0,1,64,1
2020,PI,10405,PASSAGEM FRANCA DO PIAUÍ,1,1,250.0,250.0,7910.0,7910.0,0,1,30,1
2020,PI,10430,CAMPO MAIOR,14,6,4967.0,354.7857142857143,57700.0,4121.428571428572,9,5,303,1
2020,PI,10456,CANTO DO BURITI,2,2,630.0,315.0,6000.0,3000.0,2,1,38,1
2020,PI,10464,SANTA ROSA DO PIAUÍ,2,2,598.0,299.0,9000.0,4500.0,0,1,85,1
2020,PI,10472,CAPITÃO DE CAMPOS,5,4,4700.0,940.0,28000.0,5600.0,1,4,111,1
2020,PI,10480,SANTANA DO PIAUÍ,1,1,300.0,300.0,3000.0,3000.0,1,1,18,1
2020,PI,10502,SÃO BRAZ DO PIAUÍ,1,1,310.0,310.0,5000.0,5000.0,1,0,38,1
2020,PI,10510,CASTELO DO PIAUÍ,2,2,600.0,300.0,10000.0,5000.0,1,2,5,1
2020,PI,10529,SÃO JOSÉ DO DIVINO,1,1,280.0,280.0,4500.0,4500.0,0,1,8,1
2020,PI,10537,COCAL,4,3,2150.0,537.5,15250.0,3812.5,0,2,273,1
2020,PI,10545,SIGEFREDO PACHECO,2,2,600.0,300.0,6700.0,3350.0,1,0,252,1
2020,PI,10553,CONCEIÇÃO DO CANINDÉ,5,5,1554.0,310.8,17100.0,3420.0,4,2,62,1
2020,PI,10561,SÃO LOURENÇO DO PIAUÍ,3,2,900.0,300.0,12000.0,4000.0,3,3,20,1
2020,PI,10570,CORRENTE,2,2,600.0,300.0,13000.0,6500.0,1,1,31,1
2020,PI,10588,VÁRZEA BRANCA,2,2,603.0,301.5,8500.0,4250.0,1,2,11,1
2020,PI,10618,CRISTINO CASTRO,3,3,900.0,300.0,19260.0,6420.0,1,3,28,1
2020,PI,10650,DEMERVAL LOBÃO,1,1,300.0,300.0,7500.0,7500.0,0,0,39,1
2020,PI,10685,DOM INOCÊNCIO,2,1,657.0,328.5,8500.0,4250.0,1,1,36,1
2020,PI,10693,ELESBÃO VELOSO,3,2,950.0,316.6666666666667,11500.0,3833.3333333333335,2,1,60,1
2020,PI,10707,CAPITÃO GERVÁSIO OLIVEIRA,2,2,569.0,284.5,6800.0,3400.0,1,1,100,1
2020,PI,10715,ELISEU MARTINS,1,1,300.0,300.0,2000.0,2000.0,1,1,6,1
2020,PI,10731,ESPERANTINA,2,1,1211.0,605.5,18000.0,9000.0,0,1,99,1
2020,PI,10758,FLORES DO PIAUÍ,2,2,578.0,289.0,8000.0,4000.0,0,0,104,1
2020,PI,10766,CURRAIS,1,1,300.0,300.0,4000.0,4000.0,0,1,14,1
2020,PI,10774,FLORIANO,1,1,600.0,600.0,10000.0,10000.0,0,1,12,1
2020,PI,10804,GUARIBAS,1,1,335.0,335.0,5500.0,5500.0,1,0,39,1
2020,PI,10812,FRANCISCO AYRES,2,2,750.0,375.0,8500.0,4250.0,2,2,10,1
2020,PI,10855,FRONTEIRAS,4,2,1350.0,337.5,11300.0,2825.0,3,1,307,1
2020,PI,10863,LAGOA DE SÃO FRANCISCO,1,1,310.0,310.0,4000.0,4000.0,0,1,8,1
2020,PI,10871,GILBUÉS,1,1,300.0,300.0,4000.0,4000.0,1,1,15,1
2020,PI,10880,MORRO CABEÇA NO TEMPO,1,1,250.0,250.0,6500.0,6500.0,0,1,23,1
2020,PI,10898,GUADALUPE,3,1,1133.0,377.6666666666667,11750.0,3916.6666666666665,1,1,72,1
2020,PI,10901,NOVO SANTO ANTÔNIO,1,1,300.0,300.0,3000.0,3000.0,0,1,8,1
2020,PI,10936,INHUMA,2,1,600.0,300.0,11000.0,5500.0,0,1,44,1
2020,PI,10944,PAQUETÁ,1,1,300.0,300.0,2500.0,2500.0,1,0,59,1
2020,PI,10952,IPIRANGA DO PIAUÍ,5,3,1600.0,320.0,17000.0,3400.0,3,3,127,1
2020,PI,10960,NOVA SANTA RITA,1,1,776.0,776.0,5000.0,5000.0,1,1,12,1
2020,PI,10987,SÃO JOÃO DO ARRAIAL,1,1,300.0,300.0,3000.0,3000.0,1,1,7,1
