pair_id,cod_classe,classe,cod_assunto,assunto,fam_act10,kept
2145,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,10822.0,Publicação de pesquisa irregular,pesquisa_adv,True
975,279.0,INQUÉRITO POLICIAL,3585.0,Exercício arbitrário ou abuso de poder,abuso,True
331,335.0,CARTA DE ORDEM CRIMINAL,11783.0,Citação,,False
1240,309.0,PEDIDO DE BUSCA E APREENSÃO CRIMINAL,11473.0,Falsidade Ideológica,fraude,True
481,12121.0,COMUNICADO DE MANDADO DE PRISÃO,11502.0,Coação Visando a Obtenção de Voto ou a sua Abstenção,vote_buying,True
1244,309.0,PEDIDO DE BUSCA E APREENSÃO CRIMINAL,11499.0,Impedimento ou Embaraço ao Exercício do Sufrágio,ballot_integrity,True
1316,1727.0,PETIÇÃO CRIMINAL,10751.0,Captação ilícita de votos ou corrupção eleitoral,,False
682,386.0,EXECUÇÃO DA PENA,10816.0,Falsificação de documento público para fins eleitorais,,False
27,11530.0,APURAÇÃO DE ELEIÇÃO,11646.0,Eleições - Eleição Proporcional,,False
1598,241.0,PETIÇÃO CÍVEL,10608.0,Quebra do Sigilo Fiscal,,False
1371,1727.0,PETIÇÃO CRIMINAL,11449.0,Recusa ou Abandono do Serviço Eleitoral,,False
215,11528.0,AÇÃO PENAL ELEITORAL,11497.0,Crimes contra o Sigilo ou o Exercício do Voto,ballot_integrity,True
341,258.0,CARTA DE ORDEM CÍVEL,11786.0,Atos executórios,,False
2523,12134.0,TUTELA CAUTELAR ANTECEDENTE,12600.0,Candidato Eleito,,False
1195,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11676.0,Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação,,False
340,335.0,CARTA DE ORDEM CRIMINAL,10630.0,Transação,,False
717,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,10755.0,Boca de urna,,False
2341,278.0,TERMO CIRCUNSTANCIADO,3572.0,Desobediência,,False
2115,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11476.0,Obtenção de Documento Falso para Fins Eleitorais,fraude,True
351,355.0,CARTA PRECATÓRIA CRIMINAL,11786.0,Atos executórios,,False
1689,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),11467.0,Crimes contra a Fé Pública Eleitoral,fraude,True
2572,12134.0,TUTELA CAUTELAR ANTECEDENTE,12639.0,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,,False
1400,241.0,PETIÇÃO CÍVEL,11522.0,Arguição de Ineligibilidade Temerária ou de Má-Fé,,False
